id,ind_text,tgt_text
emot-train-1238,gw maklumin aja omongan Mommy gw dia emang ga bakal setujuin gw [URL] sampe suka demen co umurnya beda jauh yah makanya cari duda mapan berumur aja,beta mangarti sa beta mama bicara dia seng akan kas stuju beta [URL] sampe suka deng lakilaki yang umur beda jao makanya cari duda kaya baumur sa
indolem-train-1362,Petinggi PDIP Kota Tarakan di Gerebek Saat Sabung Ayam - Indopos http://goo.gl/fb/AK8NOS  #tarakan,Petinggi PDIP Kota Tarakan Dapa Gerebek Pas Ada Sabung Ayam - Indopos http://goo.gl/fb/AK8NOS  #tarakan
emot-test-106,[USERNAME] Cinta terhadap negara merupakan bentuk bela tanah air. Jadilah pahlawan untuk negara dalam bentuk manifestasi menghargai tamu negara yang sedang di undang negara kita.,[USERNAME] Cinta par nagara tu cara bela tong tana aer. Musti jadi palawan par tong negara biar cuma hormat par negara pung tamu yang ada dapa undang ka katorang nagara. 
indolem-train-3611,"airnya kecil, tempatnya jorok, bau, kotor, sprei dan sarung bantalnya seperti tidak diganti, tidak ada tempat parkir -not recomended-","akang aier kacil, tampa kotor, bobou, badaki, sprei deng sarong bantal kaya seng dapa ganti, seng ada tampa aprkir -seng beta kasaran-"
indolem-validation-398,Jgn gitu ah tom @Cent_tommy: makan sehari cuma sekali gara2 di block andela gak nafsumakan ... mungkin bskbbskbgak nafsu hidup ?,Jang bagitu lah tom @Cent_tommy: makang sshari cuma skali tagal dapa blok dar andela seng mo makang ... mangkali bskbbskb seng niat hidup ?
emot-train-1371,"Menamai, tapi lupa memaknai. Memenangkan, tapi enggan menenangkan. Mendewakan, tapi tidak saling mendewasakan Mencintai, tapi gemar mengintai Akhirnya memutuskan putus","Kasnama, mar lupa kasmakna. Kasmanang, tapi tar mau kastanang. Kasdewa, mar seng mau kasdewasa Cinta, mar suka par balia Akirnya putus jua"
emot-train-783,"Sudah saatnya menjadi singa yang garang dan terhormat,, Bukan lagi menjadi anjing penjaga kepentingan yang memberi makan........ [URL]","Su akang pung waktu par jadi singa yang kakarasang deng terhormat,, Bukang jadi anjing yang jadi tukang jaga dong yang kasi dia makang........ [URL]"
indolem-train-3435,Oke. Sayang sinyal wifi di kamar atas jelek,Oke. Mar sinyal wifi di kamar atas tarbae
emot-train-1108,Kalo mau ganti presiden itu harus jelas siapa calonnya. Terus diadu program kerjanya. Ini koalisi belum ditentuin bisanya cuman buat kaos dan tagar,Kalo mo gantri presiden tu musti jelas dia pung calon sapa. La abis itu bakutaru dong pung program karja. Ini koalisi sa blom kastetntu cuma bisa biking baju deng tagar.
emot-train-3132,"ke sushi tei cuma mau bikin boomerang sama tag location pamer daftar menu kek sambil mbatin 'dasar kismin, kalian ga bisa kayak gini, wek!'","ka sushi tei cuma mo biking boomeran deng kasmaso lokasi pamer daftar menu kaya sambil bilang ""miskin e, kamong sen g bisa kaya bagini, wo!'"
emot-test-174,`Percayalah Hati Ini Hanya Untuk Mu,Percaya sa Hati Ni cuma Par Se
indolem-test-863,"Jika Terus Konflik, Golkar Bisa Kehilangan Kader Potensial di Pilkada - Metro TV News http://dlvr.it/8k1Vsn","Kalo Konflik Tarus, Golkar Bisa Seng Dapa Kader Potensial di Pilkada - Metro TV News http://dlvr.it/8k1Vsn"
emot-train-2658,"Program anak paling digemari, ramah anak, recomended, layak tonton, Mimin bersyukur data menunjukkan 16-19% anak umur 5-14 tahun demen nonton ini... Itu artinya generasi muda masih ada harapan... Good job [USERNAME] [USERNAME] [USERNAME] [USERNAME] [URL]","Program anana yang paleng orang suka, rama ana, kasaran, bisa nonton, Mimin syukur data kastunju kalo 16-19% ana umur 5-14 suka nonton ini... itu akang arti ggenerasi muda masi ada harapan... Bagus la [USERNAME] [USERNAME] [USERNAME] [USERNAME] [URL]"
indolem-train-492,Di kantor Google terdapat ruang musik dan karaoke yang disediakan secara gratis untuk karyawannya.,Di kantor Google ada ruang musi deng karoke yang dapa kasi frei par dong pung orang karja. 
emot-test-392,"Jadi nomor yang hangus itu tdk bisa dipakai lagi atau disetting kembali di kartu baru min? *Maap nah min, masih kekeh pertanyaannya* [USERNAME]","Jadi nomor yang angos tu seng bisa dapa pake lai ato dapa stel lai di karu baru min? *Jang marah min, masih kpala batu akang pung pertanyaan* [USERNAME]"
emot-train-2243,"Ngapain pada rame mikir nyari baju lebaran, emang harus ya? Kalau aq mah tiap hari pake baju lebaran,.. Soalnya kl pake baju sempitan... Ngaaap.. #iyainajabiarcepet","Biking apa bapikir kras par baju lebaran, memang musti ka? La kalo beta ni tiap hari pake baju lebaran,.. Barang kalo pake baju yang sempit bagitu... Ngaaap.. #iyainajabiarcepet"
emot-train-1685,"Kalo sekarang kamu bangunin aku sahur, aku biasa aja Kalo bulan depan kamu bangunin aku sahur tiap senin dan kamis, tahun depan aku nikahin kamu","Kalo skarang se kasbangong beta sahur, beta biasa Kalo bulan muka se kasbangong beta sahut senin deng kamis, taong muka beta maso minta"
indolem-train-2199,"tempatnya sempurna, pas didepan Pantai Losari, namun sayang ACnya Kurang Dingin padahal sdh lapor namun tetep tidak bisa dingin","tampa su sampurna, pas di muka Pante Losari, mar akang AC kurang dinging padahal su lapor mar sama sa seng bisa dinging"
emot-train-922,"hari ini libur, rencananya mau nonton Jurassic World, tapi kayanya gajadi deh mengingat kondisi yg gak fit bgt ini sebel. Rusak rencana sebelanga.. sebel akutu","hari ini libur, rencana mo lia Jurassic World, mar seng jadi kapa barang badang kaya seng enak bagini jengkel lai. Biking ancor rencana banya.. jengkel ni"
indolem-train-2006,Overall nyaman. Hanya WiFi yang kurang sampai ke kamar dan juga menu sarapan yang kurang bervariasi.,keseluruhan nyaman. Mar WiFI yang seng sampe ka kamar deng menu makang pagi seng talalu banya variasi. 
emot-train-697,"liat postingannya simba via ini yg terbaru, kok netijennya jahat2 ih... Dibilang lebai lah vianya.... Cedih Woi cewe baik"" klo di dm yg nga2 mah pasti marah lah","Lia via ni pung posting yang baru, ini kanapa orangorang jahat tla... Dong bilang via yang labe.... Sedi lai We parampuang baaebae kalo dapa cet yang ane2 pasti mara la"
indolem-train-121,"Nonton konser Afgan dulu ahh cus he's my favorite male singer. Ini baru namanya konser, lagunya bnyak n ngehits lg.... Ayyee!","Nonton Afgan konser dolo e ahh barang dia tu beta pung penyanyi laki laki favorit. Ini baru akang nama konser, akang lagu banya deng terkenal lai.... Ayyee!"
emot-train-2655,Niat ke masjid sholat nya di lantai 2 berharap bisa obob manjah krn biasanya ga banyak yg solat disini. Fact: Fullhouse mpe shaf belakang. Bhay!,Su niat ka masjid sholad di lante 2 kira bisa tidor barang biasanya seng banya yang solat siini. Fakta: Pono sampe deret blakang. Amatoo!
indolem-train-388,Terimakasih Cinta Untuk Segalanya... Kau Berikan Lagi Kesempatan itu ~Afgan,Dangke Cinta Par Samuanya... Se Kasi Lai Kesempatan tu ~Afgan
emot-train-1368,"Dulu kakiku hanya beralaskan setapak tanah Kepalaku pun hanya beratapkan langit kelam Kekasih sejati pun hanyalah kesunyian, Di dalam kegelapan yg kuinginkan.","Dolo beta kaki cuma alas stapak tana, Beta kapala jua cuma atap langit glap Jantong Hati sjati jua cuma sunyi, Di dalang galap yang beta mau."
emot-validation-49,selalu jatuh cinta dengan [USERNAME] paket lengkap seorang Wanita Indonesia yang sangat menginspirasi..,Slalu jato hati deng [USERNAME] su paket lengkap Indonesia pung Parampuan yang paleng kasi inspirasi..
emot-train-1342,[USERNAME] [USERNAME] [USERNAME] [USERNAME] trus emangnya klub lo gak numpang gitu sama pemprov hahaha udah punya stadion pribadi dari manajemen persebaya kah ? persija mampu sewa gbk knapa lo ribet hahaha jancoook jancook,[USERNAME] [USERNAME] [USERNAME] [USERNAME] la memang kanapa se klub seng numpang dolo bagitu deng pemprov hahaha su pung stadion pribadi dar manajemen persebaya ka? persija sa bisa sewa gbk kanapa se pastio hahaha anjiingg anjiing
indolem-train-2761,"Plat nomor mobil VW Beetle di sampul album The Beatles 'Abbey Road' sering dicuri, hingga akhirnya dimuseumkan.","Plat nomor oto VC Beetle di muka album The Beatles 'Abbey Road' sering dapa pancuri, sampe akirnya kas museum akang. "
emot-train-996,[USERNAME] selamat ultah kak renoo wkwkw semoga kita bisa dipertemukan lagi di satu kelompok (kalo sama reno gppa deh). semoga bahagia dan sejahtera selalu bersama dek oza hehehe,[USERNAME] salam hari kajadian ka renoo wkwkw smoga katong bisa bakudapa lai di satu kelompok (kalo deng reno seng apapa la). smoga sanang deng sjahtra trus deng ad eoza hehehe
indolem-train-966,"Ciyeeee nemu foto ini haha..  With @borisbokir ???? #TVHost #Latenightshow #StandUpComedy #raffiahmad #ayudewi   Raffi Ahmad, Ayu Dewi, Tya Rosalina ? and Boris T Manullang","Ciyeeee dapa foto ini haha..  Deng @borisbokir ???? #TVHost #Latenightshow #StandUpComedy #raffiahmad #ayudewi   Raffi Ahmad, Ayu Dewi, Tya Rosalina ? deng Boris T Manullang"
emot-train-1102,"And then, bentuk thr lainnya adalah jalan2 keluar kota. Yes, bapak aing adalah orang yg hobby travelling dengan kendaraan sendiri. Jdi hampir semua wisata di jawa setidaknya sudah pernah dilajak sama bapak aing.","abis itu, thr lai tu masi maso jalangjalang kluar kota. Iyo, beta bapa tu orang paleng suka jalangjalang deng oto sandiri. Jadi amper samua wisata di jawa paleng seng beta bapa su pi situ."
indolem-train-915,Bangga punya teman seperti kalian bisa bikin baju fashion sendiri @infoMAN2BJM,Sanang pung tamang kaya kamong yang biking baju bagaya sandiri @infoMAN2BJM
emot-test-96,Aku dulu nemu ig nya dia. Pas dia lg liat camera gitu serem dah. Itu gatau pake softlens atau gimana tapi matanya tuh jd gede bgt,beta dolo dapa dia ig. Pas dia ada lia kamera bagitu seram lai. Itu seng tau pake lensa kontak ka bagemana mar dia mata jadi paleng basar ana
emot-train-2672,"Aku gasuka ada ribut2 sama cewe Nanti pasti update di Instagram quote2 yg nyinggung, satu gengnya ikut benci sama aku lah, nyebar kemana mana lah ceritanya, kalo versi ekstrem nya nih sampe bisa nyindir2 kalo lewat Padahal aku cewe?","Beta seng suka ada baribot deng parampuang la nanti kasmaso katakata par singgung di instagram, la satu geng ni iko binci beta lai, akang tasebar ka samua tamba carita tu, kalo akang veris sadis ni sampe bisa basindiri kalo lewat padahal beta parampuang?"
indolem-test-920,Jangan meninggalkan barang berharga anda ddlm mobil walau hanya sebentar. Waspada pelaku pencurian dgn modus pecah kaca #NETwaze,Jang kastinggal ale pung barang bagus dalam mobil biar cuma capatcapat. Baebae orang tukang pancuri yang suka kaspica kaca #NETwaze
indolem-train-2056,kualitas furnitur dan kebersihan perlu ditingkatkan,kualitas furnitur deng kebersian musti kastingkat lai
indolem-train-2692,toilet bocor. air panas tdk bs digunakan. selebih nya biasa saja spt hotel pd umum nya,"kloset bocor, aer panas seng bisa dapa pake. Labenya biasa sa kaya hotel-hotel biasanya. "
indolem-train-1809,kamar nggak wangi.  Kotor,kamar seng bobou harum. Badaki
emot-train-3346,"Buat orang yang baru suka baca, beli dua novel pasti terasa berat dan keberatan, padahal tar kalo udah doyan baca buku mah, beli 4 kadang masih kurangggggggg :((","Par orang yang baru sa par suka baca, bali dua novel pasti rasa barat skali, padahal kalo su suka baca buku to, bali 4 jua masi kuranggggggg :(("
emot-train-1322,"Kalo pulang ke jember, sekarang mcD sudah ada, perdonat-donatan sudah ada, perkopi-kopian juga ada, bahkan nelongso, jank jank, mi setan juga. How fast my lil town grow dan ngga ada sense nya lagi pas pulang kampung kecuali to meet some old friends and family.","Kalo pulang ka jember, skarang su ada mcD, donatdonat lai su ada, kopi lai us ada, nelongso, jankjank, mi setang lai. Beta pung kota kacil ni paleng basar suda seng ada akang pung rasa pulang kampong kalo seng par bakudapa tamang lama deng kluarga."
emot-validation-382,"Kuingin marah, melampiaskan hatiku hanyalah sendiri disini. ingin ku tunjukan pada siapa yang ada bahwa hatiku kecewa *moshing sambil kesurupan maung","Beta mo mara, mo kaskaluar isi hati bias cuma sandiri. mo beta kastunjupar samua yang ada kalo beta pung hati ni kecewa *gaya kaya ada tamaso singa"
emot-train-2928,Akibat jika nda ada uangmu yg tak nampak.orangpun cuek dan pura2 nda kenal. Jangankan manusia... Iblispun nda mau liat kamu... Dan kebanyakan sifat manusia melebihi iblis. Serakah dan rakus. Jadi selalu lah diam dan tenang agar tak dinilai dengan uang. #Nasehat,Tagal kalo seng ada kepeng la seng kantara. orang lai seng pastiu deng purapura tarkanal. Jang cuma manusia... Setang lai seng mau lia ose... Deng banya kalakuang manusia labe sadis dar setang llai. Galojo deng mau samua. La bagini suda lah diam deng tanang supaya segn dapa nilai dar uang. #Nasehat
emot-train-256,"CUTE BANGET. Aku suka banget liat greetingnya, gemes. Ayo makin deket sama aku ya, sayang! Ohiya, jangan lupa bagi bagi chikin sama aku, tq tq.","PALENG LUCU. Beta suka skali lia dia pung cara sapa, lucu. Mari dekat deng beta lai, sayang! Ohiyyo, jang lupa bage bage chikin par bera e, dangkee. "
emot-train-1877,"Satu hal yg terburuk dalam hidupku adalah, ketika aku tak langsung mengerjakan masalah yang seharusnya aku kerjakan , sering aku lakukan , padahal jam dinding sudah terus berpindah TUNDA TUNDA TUNDA TUNDA, SAMPAI KAU MENUA TUNDA LAPORAN","satu hal yang tarbae dalam beta pung hidop tu, pas beta seng langsung kasselesai masalah yang musti beta kasselesai , beta suka bagitu , padahal wekker su bajalang trus TUNDA TUNDA TUNDA TUNDA, SAMPE SEE TAMBA TUA LAI TUNDA LAPORAN"
emot-train-2352,mana ada maling ngaku penjara penuh badan gede hsil kan gede,seng ada pancuri yang mangaku pasti panjara su pono badang basar hasil jua basar
emot-test-366,Jadi Agustus itu 1. Jadwal pulang karena teman menikah 2. Agenda jalan bareng sama rekan kantor Dua pilihan yang sama-sama ingin ikut tapi gimanaaaaaaaaa... Padahal jarang banget aku nemu waktu pas dan hati mau ikut.,Jadi Agustus tu 1. Jadwal bale barang tamang kaweng 2. Bajalang deng tamang kantor Dua pilihan yang sama-sama mo iko tapi bagemanaaaaaaaaa... Padahal su jarang skali beta dapa waktu pas la hati lai mo iko. 
indolem-test-567,"Kurang memuaskan, biasa aja, Bau, kotor handuknya","Kurang memuaskan, biasa sa, bobou, handok lai badaki"
emot-train-1312,Enggak pernah sama sekali membatasi dia buat chatan or main sama siapa aja terserah dia. Karna..... Semakin kita larang semakin kesempatan orang buat bohongin kita tuh gede. Jadi terserah lah yah ensenang aja menjalani hubungan iniw,Seng perna beta kasbatas dia par baku kontak ka maeng deng sapa sa tersera dia. barang..... Kalo katong tamba larang nanti dong tamba ada kesempatan par parlente katong lai. Jadi tersera sa sanang sa jalani hubungan ni
emot-train-1460,Jangan di Viralkan ntar OPOSISI yang biasa nyinyir kejang2 sakit jantung. Kalau sakit Hatinya memang sdh Kronis sulit untuk disembuhkan,Jan kas Viral nanti LAWAN yang su biasa bicara aneane saki jantong. Kalo hati yang saki memang su bahaya susa par kasembuh
indolem-train-2529,"PDIP Marah BG Batal Dilantik, Manuver Apa yang akan Dilancarkan? http://dlvr.it/8g4VXQ","PDIP Mara Barang BG Seng Jadi Dapa Lantik, Manuvr Apa yang mo dapa Kasjalang? http://dlvr.it/8g4VXQ"
indolem-train-2898,"Haha... Takut dibilang aneh. Trus mesti nolak? """"@inilahdotcom: PDIP Dinilai Aneh bila Terima Badrodin Kapolri http://bit.ly/1B0gBaC","Haha... Takotang dapa bilang aneh. La musti tolak? """"@inilahdotcom: PDIP Dapa Nilai Aneh bila Trima Badrodin Kapolri http://bit.ly/1B0gBaC"
emot-test-167,"Begitu mulianya tugas orang tua membesarkan anak. Mengemban amanah dari Tuhan untuk menjaga, mendidik, menyayangi dan memelihara anak. Berilah ia cinta dan kebutuhan lahir dan batinnya.","Paleng mulia ana orang tatua pung tugas par kasbasar ana. Pikol amana dar Tetemanis par jaga, didik, sayang deng pliara dong. Kasi dong cinta deng kebutuhan lahir deng batin. "
emot-train-2371,"Tgl 30 Juni kemaren udah degdegan aja pengumuman dospem, ampe skrgpun masih ngawang","Tanggal 30 Juni kamareng su takotang deng pengumuman dospem, sampe skarang ni lai masi tarjlas"
emot-train-2912,"[USERNAME] Ayah dari dulu sampai skrg bekerja pindah-pindah kota, saya merantau. Beberapa bulan lalu saya pulang ke Makassar, Ayah juga kebetulan pulang. tp tidak sempat ketemu, lalu di mnlpon mengajak makan bersama, saya tolak dgn alasan pergi bersama tm","[USERNAME] Bapa dar dolo sampe skarang tu kalo karja pinda kota taurs, beta pi rantau. Brapa bulan lalu tu beta ada pulang ka Makassar, Bapa jua ad apulang lai. Mar seng dapa bakudapa, la ada telpon mo ajak makang samasama, beta bilang seng barang bilang mo pi deng tamang"
emot-train-1186,"[1] Selamat datang di tanggal 20 yang pertama, gak kerasa udh ketemu lagi tangga 20 oppa masih berasa ""baru aja nembak"" yerim kemarin, banyak yang kita laluin yangvm akhirnya membuat kita semakin dekat dan tertunya bertambah sayang","[1] Selamat datang di tanggal 20 yang partama, seng rasa su bakudapa lai di tanggal 20 oppa masi barasa ""baru tembak sa"" yerim kamareng, banya yang katong su biking yang akirnya biking katong tamba dekat deng pasti tamba sayang lai"
indolem-train-1777,#BaLamNews | Politikus Partai Golkar Bambang Soesatyo menduga ada deal antara Presiden Joko Widodo dengan part... http://bit.ly/18b9QYI,#BaLamNews | Politikus Partai Golkar Bambang Soesatyo kira ada bakuakor Presiden Joko Widodo deng part... http://bit.ly/18b9QYI
emot-train-578,Jadi tadi ada yang habis intern hari pertama terus kita berjumpa deh. Terus seneng banget karena dia udah siapin topik buat ngobrol seoptimal mungkin dengan waktu minimum. Terus topiknya bikin gue emosinal abis sampe mau nangis tapi harus tahan karena di mcd. Too sweet to be true,Jadi tadi ada yang bar abis magang hari pertama la tong bakudapa. La sanang paskali barang dia su kasiap topik par bacarita paleng total deng waktu tipis. La akang topik bikin takana abis sampe mo manangis tapi musti tahan barang ada di mcd. tlalu bagus vor jadi batul
emot-train-2331,"Terima kasih ayah bunda yang sudah mempercayakan treatment untuk baby Raesha di [USERNAME], semoga baby Raesha sehat dan bahagia selalu #momnjogadingserpong #GiftAwayForCustomer","Dangke banya bapa mama yang su percaya bayi Raesha dapa perwatan di [USERNAME], smoga bayi Raesha sehat deng sanang slalu #momnjogadingserpong #GiftAwayForCustomer"
indolem-train-981,"Sungguh Allah benar2 ridho pd hamba jk makan lalu memujiNya atas makanan itu, jk minum lalu memujiNya atas minuman itu (HR Muslim)","Batul Allah ni pung rido par hamba kalo makang lalu puji atas makanang itu, kalo minom la puji dia lai par minomang tu (HR Muslim)"
indolem-train-1217,Pengendara Motor di Bandung Tewas Terseret Mobil 30 Km   http://bit.ly/1C7CkyN,Pengendara Motor di Bandung Mati Taseret Oto 30 Km   http://bit.ly/1C7CkyN
indolem-train-3476,"tempat oke nyaman ,bagus semuanya , cuma pelayannya kurang, minta password wifi ga di kasih .alasan","tampa oke nyaman , samua bagus , mar akang pelayanan kurang, minta password wifi deng dapa kasi . alasan"
indolem-test-839,"Gak usah sewot Bro RT""""@RRudian: @Indrawan_x @rofandri: Demokrat Protes Pimpinan KPK Usulan SBY Tak Dipilih Jokowi http://kom.ps/AFploc ?","Seng usah biking pastiu kawan RT""""@RRudian: @Indrawan_x @rofandri: Demokrat Protes Pimpinan KPK Usulan SBY Seng Dapa Pilih Dar Jokowi http://kom.ps/AFploc ?"
emot-validation-112,"[USERNAME] Tolong mengerti, modal gue tidak sebanyak itu ahaha. Terus kepikiran kata Kak Zha ""saving buat encore di Korea"". Aku galaoooo T_T","[USERNAME] Tolong mangarti, beta pung modal seng banya kaya bagitu ahaha. La tapikir Kak Zha bilang kata ""simpang par konser di Korea"". Beta galaoooo T_T"
indolem-train-3448,parrahh kamarnya. ac bocor. water heater ga berfungsi. air kotor. kamar mandi kotor kamar bau. sprei ada bercak2 sperma,akang kamar para. ac bocor. water heater seng jadi. aer badaki. kamar mandi badaki kamar bobou. sprei kaya ada noda sperma bagitu
indolem-validation-229,"Students SMKA, SMA, SABK tapi bercouple. Harap je sekolah agama"""" Yang salah tu students bukannya sekolah. Sel otak tak berhubung ke apa ?","Anana SMK, SMA, SABK mar ada pasangan. Harap sa skola agama"""" Yang salah tu anana bukang skolah mo. Sel otak tu akang tahubung ka apa?"
emot-train-1872,"makanya aku paham kenapa mbak via vallen marah banget ketika dapet dm gitu, dan kenapa malah dibully ??? cewe2 lagi yg bully, apa mereka kalo dapet dm kayak gitu dianggep sebuah pujian kali ya soalnya kalo dia digoda berarti dia menarique ? ew.","Makanya beta mangarti kanapa kaka via vallen ni mara skali pas dapa dm bagitu, deng kanapa dia dapa kata ??? parampuan lai deng akang, dong kira kata kalo dong bakata kaya bagitu dapa kira puji kapa e barang kalo dapa goda artinya dia menarik? hish. "
indolem-train-1506,#Inilah PDIP Dinilai Aneh bila Terima Badrodin Kapolri http://bit.ly/1Lp6W0d,#Inilah PDIP Dapa Nilai Ane Kalo Trima Badrodin Kapolri http://bit.ly/1Lp6W0d
indolem-test-714,#InfoNdoroMoe Bambang: PDIP Marah Besar Saat Jokowi Pilih BH http://bit.ly/1LoNuAU  #BlusukanDuniaMaya,#InfoNdoroMoe Bambang: PDIP Mara Skali Pas Jokowi Pili BH http://bit.ly/1LoNuAU  #BlusukanDuniaMaya
emot-validation-118,Terimakasih Bapak Ibu dari dinas perindustrian & pengusaha spa kalimantan selatan sudah berkunjung ke #putrikedatonspa Semoga dilain kesempatan bisa berkunjung kembali,Dangke Bapa Ibu dar dinas Perindustrian & pengusaha spa kalimantan slatan su datang ka #putrikedatonspa Smoga laeng kali bisa datang lai kombali
emot-train-900,"Sampe tadi tuh cerita tentang temen yg ikut kajian ibadah gitu tapi kajiannya itu menyimpang yg katanya didalem kajian itu bawa2 ganti presiden pokonya yg intinya kontra sama pemerintahan ah pokonya gitudeh, soalnya rada sensitif nih kalo bahas ginian","Sampe tadi to ada bacarita tamang yang iko kajian ibadah bagitu mar akang kajiang tu kaya ane dong bilang akang ada bawabawa ganti presiden yang akang pung pokok inti tu seng stuju deng pemerintahan bagitulah, barang agak bahaya bicara bagini"
indolem-test-573,"Kamar mandi kurang bersih, kamar tidak terlalu nyaman","kamar mandi seng tlalu barsi, kamar seng tlalu nyaman"
emot-train-1738,Udah dinasehatin suruh buka hati ke cowo. Pelan pelan aja kata mereka. Jangan cuek bgt. Belom nemu yg cocok gimana dong? Lagian aku lg seneng gini. Liat yg pacaran emg pengen. Tapi pas liat mereka berantem jd males.,Su bilang par buka hati ka laki-laki. Palang palang sa dong bilang. Jang seng pastiu bagitu. Balom dapa yang pas la mo bagemana? Kan beta ada sanang bagini. Lia yang pacaran memang mau. Mar pas lia dong bakumalawang jadi pamalas. 
emot-train-1657,"Harus berapa ribu kosa kata yang saya hafal, agar lancar membaca jurnal ini. Semoga terbiasa karena biasa. Setidaknya pernah berusaha untuk ada disni","Musti brapa ribu kosakata yang beta hadal, supaya lancar baca jurnal ni. Smoga tabiasa barang biasa. Setidaknya perna usaha par ada di sini. "
indolem-train-3088,"pelayanan bagus tapi fasilitas nya gak enak,  ac kurang dingin, tv channel nya terbatas, toilet dan kamar kotor, banyak nyamuk tidur gak nyaman","pelayanan bagus mar fasilitas seng enak, ac kurang dinging, tv pung siaran terbatas, kloset deng kamar badaki, nyamu banya biking tidor seng sono"
emot-test-339,[USERNAME] [USERNAME] masi bingung gue:(takut nanti ga dapet tiket:(((( kalo make jastip takutt tambahannya gede trs takut kena tipu juga:(((,[USERNAME] [USERNAME] beta masi bingong :( takotang nantis eng dapa tiket:(((( kalo pake jasa titip bagitu tako akang tamba labe la dapa tipu lai:(((
indolem-test-625,Byk tmn kritik keras @masinton karna dukung BG sbgmn PDIP tp lupa yg nyalonin BG itu Jokowi. Sinton dukung yg dicalonin presidennya.,Banya tamang ada kritik @masinton barang dukung BG tagal PDIP mar lupa yang kascalon BG tu Jokowi. Sinton dukung yang presiden su kascalon.
indolem-train-241,tribuntimur: Perempuan Golkar Makassar Dibekali Ilmu Keprotokoleran: Pelatihan ini menampilkan narasumber? http://goo.gl/fb/TbBYix,tribuntimur: Parampuang Golkar Makassar Dapa Kasi Ilmu Keprotokoleran: Pelatihan ini kastampil narasumber? http://goo.gl/fb/TbBYix
emot-test-382,"Yth DP BPIP [USERNAME] Sangat berat menyandang gelar ""Pancasilais"".. Klo ""saya berusaha jadi Pancasilais"" itu baru oyeeee Seseorang bisa disebut ""Pancasilais"" bila dapat melaksanakan 36 butir nilai Pancasila dengan benar dan mendekati sempurna.","Yth DP BPIP [USERNAME] Paleng brat parr pegang akang glar ""Pancasilais"".. Kalo ""Beta usaha par jadi Pancasilais"" la itu baru bisa dapa bilang ""Pancasilais"" kalo su bisa biking 36 butir Pancasila deng batul deng amper sempurna. "
emot-train-632,"aku memilhmu bukan karna aku sayang kamu. Dan bukan pula karna aku mencintai kamu. Tetapi,aku memilih kamu karna hati dan jiwa serta ""diriku"" sendiri mencintaimu.","beta pili se bukang garagara beta sayang se. Deng bukan tagal beta cinta se lai. Mar, beta pli se barang hati deng jiwa deng ""beta sandiri"" su cinta se. "
indolem-train-3137,"Saya akan berbagi tentang pengalaman saya menginap di airy 1. ketika saya masuk ke kamar dan ingin berbaring aku mersa kecewa dengan sarung bantalnya, bau itulah kesan pertama yang ada dipikiran, dan kusut, saya berfikir ini diganti g ya sarungnya 2. banyak nyamuk 3. banyak semut, saya baru sadar ketik sampai di bandara ternyata tas q bnyk smut","Beta mo bilang beta pung pengalaman satu ni di airy 1. Pas beta maso ka dalang kamar la mo gulinguling la beta kecewaa deng akang sarong bantal, bobou tu beta pung pikiran partama, deng takoro, beta pikir ini sarong dapa ganti seng 2. nyamu banya 3. semut banya, beta baru sadar lai pas di bandara ni di tas semut banya"
emot-train-1639,"klo org nanya deket gasih km sama abgmu ?. boro-boro deket, kelai mulu iya. sangking gak deketnya (akur) wkt awal kuliah disuruh serumah brg pernah berantem yg main fisik","Kalo tanya orang deka seng la deng se kaka laki-laki ? dekat apa, bakalai taru. saking seng dekat (akor) pas awal kulia dapa suru satu rumah sampe bakupukul fisik lai"
indolem-test-718,kebersijan kamar mandi perlu di tingkatkan,kamar mandi pung barsih musti kastingkat lai. 
indolem-test-254,Dompet Dhuafa Sulsel Berbagi Perlengkapan Sekolah http://www.dompetdhuafa.org/post/detail/749/dompet-dhuafa-sulsel-berbagi-perlengkapan-sekolah ?,Dompet Dhuafa Sulsel Bage Bage Perlengkapan Skola http://www.dompetdhuafa.org/post/detail/749/dompet-dhuafa-sulsel-berbagi-perlengkapan-sekolah ?
emot-train-1030,"Aku kasihan sm Mama Hulk Ijo ini bah, membesarkan anak yg bahkan ngga punya nyali shg pake akun anonim. Badan besar otak kosong. [URL]","Beta kasiang deng Mama Hulk ijo ni la, kasbasar ana yang seng nyal sampe musti pake akun anonim.. Badang basar mar kapala kosong. [URL]"
emot-train-2864,"Beberapa kali ibu dan bapak nanya gimana kuliahnya, karena mereka tahunya harusnya semester ini saya sudah masuk di semester 7. Tapi bersyukur mereka bisa diajak kompromi, paham apa yang sedang saya alami.","Brapa kalo mama deng bapa tanya kulia kabar bagemana, barang dong tu taunya kalo semester ini beta su maso di semester 7. Mar syukur jua dong bisa dapa ajak kompromi, mangarti deng apa yang bet skarang ada alami"
