id,ind_text,tgt_text
indolem-test-405,"Tas Hermes Rp1,5 Miliar Dipakai Belanja Sayur oleh Syahrini http://tinyurl.com/mjo5lbg","Tas Hermes Rp1,5 Miliar Nakêi Syahrini Belanjo Sayur http://tinyurl.com/mjo5lbg"
emot-train-1211,"Pengin gue bilang, heiiii, lo tuh lagi nyaplok duit yang seharusnya jadi hak orang yang lebih ga mampu dari lo! Atau, pengin gue ingetin kalau dengan iuran BPJS yang cuma sekian, dia sendiri juga bisa dapat pelayanan karena dibantuin iuran peserta-peserta lain. Mbok tahu diri.","Lok uku madêak,heiii,ko o gidong mok caci dê seharusnê jijau hok tun dê lêbiak coa mampu ba! jano,lok ku madêak amên ngen iuran BPJS dê Cuma kêdau.si dewek kulo nam dapêt pelayanan kerno tnulung iuran peserta-peserta luyên.cubo bselek seh."
emot-train-1396,ah eyang pelit tidak-saya carin istri ke tujuh nih,Ah ninik kisit coa ku msoa ngênyan ke tujuan die
indolem-train-2523,"Sutan Bhatoegana Jalani Pemeriksaan Perdana Usai Ditahan: Politikus Demokrat itu ditahan di Rutan Salemba, Jakarta? http://dlvr.it/8dyhVP","Sutan Bhatugana manêu pemeriksaan Pertamo sudo tênaên: Politikus Demokrat o tênaên nak Rutan Salemba,Jakarta? http://dlvr.it/8dyhVP "
indolem-train-2984,#News (Bongkar Hambalang) Demokrat Protes Pimpinan KPK Usulan SBY Tak Dipilih Jokowi http://dlvr.it/8dYkN0  #Assadiqulhaq,#News (Kukêa Hambalang) Demokrat Protes Pimpinan KPK Usulan SBY Coa  Niliak Jokowi http://dlvr.it/8dYkN0 #Assadiqulhaq
emot-test-159,"gua berasa stalker abis, nyari tau kenapa dia bisa se pendiem itu, nyari tau mantannya, nyari tau latar belakangnya, ngikutin dia sampe rumahnya, kenalan samaa nyokapnya, bikinin bekel, beliin oreo, beliin susu, i serach and give all he cintad. emang gua seagresif itu dulu.","Uku asai spion nyên,lok namên gêntai si jijai pêdiem o,mêsoa namên api gês pêdiaknê,mêsoa namên latar blakangnê,tmotoa si sapêi umêaknê,kenal ngen indoknê,mênêa sangau, tmukua oreo,mênêa susu,uku mêsoa ngen mêlêi kutê dê si cito.memangnê seagresif o bêl o."
emot-train-2298,[USERNAME] aku tadinya gamau baca sebelum beres skripsi wkwk padahal pas bedah buku catatan juang aku dateng. udah fix banget ini semhas habis libur lebaran huhu pasti itu sudah waktu yg tepat,[USERNAME] uku nano nê coak lok mbaco se ati sêlsêi skripsi wkwk padahal pas muko bukau catatan juang uku têko. Bi pasti nyên dio semester akhir abis libur rayo huhu pasti do o bi waktau dê tapat
emot-train-2852,"[USERNAME] Gw bersodara 5, 2 udah nikah dan keluar. Brasa sepi padahal masih ada 3 anak d rumah. Cucu itu yang jd peramai d rumah. Makanya mak gw demen banget klo cucu dtg","[USERNAME] uku lêmo basuak,dui bi nikêak bo kaliak.ngêding sunyai padahal gi ade tun têlau nak dasêi.kêpau o jijai  dê mênêa rami nak umêak.makonê mak ku snang nyên amên kêpau têko"
emot-train-1028,"Hahaha..... Lha die gak ngomong2 juga tuh, saat orang minta foto karena ragu dia manusia apa patung aku sempet punya niat pencet hidungnya hahaha.... Tapi ketinggian.","Hahaha.....Laa si coa mêmadêak kulo ba, pas tun minoi foto kerno raagau si o manusio jano patung uku spêt ade niat lok mcit yungnê hahaha....tapi lêkat igê."
indolem-train-1685,Demokrat Protes Pimpinan KPK Usulan SBY Tak Dipilih Jokowi - http://Kompas.com  http://kom.ps/AFploc,Demokrat Protes Pimpinan KPK Usulan SBY Coa Niliak Jokowi - http://Kompas.com http://kom.ps/AFploc
emot-train-456,"Selamat sore, aa gervan! Jangan lupa makan sore yah sayang! Jangan sampe kecapean juga kamu. Aku sayang kamu :*",Pêlbêak abang Gervan! Mêak coa tingêt mukmêi pêlbêak au sayang! Mêak sapêi payêak igê ko.Uku sayang ko :*
emot-train-2275,Cinta seorang ibu berada tepat di bawah cinta Tuhan kepada kita. Ibu tidak pernah lelah untuk menyayangi dan mengasihi kita. Cinta nya lebih mulia daripada cinta seseorang dimanapun di dunia ini.,Cito indok brade persis nak bêak cito Tuhan ngen itê. Indok coa pernêak payêak utuk smayang ngen cmito itê citonê lêbiak mulia kuni api bae nak ipê bae nak dênio yo. 
indolem-validation-200,TV tidak nyala,TV coa idup
indolem-train-1106,kapasitas air panas yg kurang memadai. tiba malam dengan kondisi hujan lsg mandi tp malah mati di saat ingin bilas.,Kapsitas biyoa panês dê ku ang mnyatuk.pas kêlmên lêm kondisi ujên lajau mendai tapi pas lok sudo biyoanê matêi.
indolem-train-3566,"Politisi Golkar Menduga Ada """"Deal"""" antara Jokowi dan PDIP Terkait Badrodin: Politikus Partai Golkar Bambang So... http://bit.ly/19OfeBw",Politisi Golkar dêmugo ade ‘’’’Deal’’’’ antaro Jokowi ngen PDIP masalah Badrodin: Politikus Partai Golkar Bambang So... http://bit.ly/19OfeBw 
indolem-test-694,Nyaman dan strategis.. cm kmar mandi kurang bersih... semoga lbh baik lagi. Thx airy,Nyaman ngen strategis.. cuma kamar mêndai ku ang bersih...smugo lêbiak baik igai. Mokasiak Airy
emot-train-839,"Mngkin wajar kalo ada org Islam agak kesel denger cewek (berbusana minim & agak tengil) ngomong pake bhs Arab. Karena bhs tsb bhs yg cukup sakral buat org Islam. Tp ga bisa dipungkiri kalo org Arab ga smuanya taat, jd wajar dia punya tabiat gitu dgn bhs Arabnya. #bahasaArab","Mungkin wajar amên ade tun Islam agok ksal ngen slawêi (makêi bajau sêkmok ngen agok gatêa) miling pakêi baso Arab.kerno baso o baso dê agok sakral utuk tun Islam.tapi coa tê nam madêak kulo amên tun Arab coa kutê taat,jijai wajar si ade prangai i o ngen baso Arabnê. #basoArab "
indolem-train-3540,"Gara-Gara Kasus Feriyani Lim, Syahrini Harus Tunda Syuting Video Klip: http://goo.gl/AuRwgT","Gêgara Kasus Feriyani Lim, Syahrini Harus Têmuno Syuting Video Klip: http://goo.gl/AuRwgT "
indolem-validation-330,resepsionisnya tdk ramah,Resepsionisnê coa ramah
emot-train-1763,[USERNAME] [USERNAME] Kemarin listrik kami disegel karena keterlambatan pembayaran. Saat itu juga kami melakukan pelunasan dan telah melaporkan mll call center 123. Namun progress reportnya sangat lamban,[USERNAME] [USERNAME lêbêak listrik keme snegea kerno telat masên. Waktau o kulo keme mlunas ngen mlapor moi call center 123.tapi laporan perkembangannê cêndok nyên
indolem-train-1343,"suasana kamar nyaman, bersih, sayang pas nginap air panasnya trouble, udah komplain k petugas, tp penanganan nya lama..","Suasano bilik nyaman, bersih, sayangné pas témalém biyoa panésné macét, bi komplen moi petugas, tapi an nyén si méruséak.."
indolem-test-599,lumayan tapi bantal airy nya sedikit kotor,Jijai ba tapi batêa Airy nê agok ngêi
emot-train-854,"Dan barusan, gw bahas ini. Gk ribut sih, gw cuma keluarin uneg2 aja. Dan dia cuma bisa diem krna emg gabisa ngapa2in lg sih. Kasian juga, dia jd ngerasa bersalah. Ya padahal jg gabisa ngapa2in sih. Bukan mau dia jg sesibuk ini.","Tégyo uku bahas dio. Coa masalah seh uku Cuma kémluwêa isai atêi bae. Si Cuma nam diêm kerno coa nam jêjano igai. Slen kulo, si jijai ngêding salêak. Au padahal kulo coa nam jêjano. Coa si kloknê kulo kesibuk yo."
emot-train-748,"Sampai jam segini, di lamanku seliweran ""pengambil2"" kesimpulan kurang baca. Pelajaran berharga: tempatkan jempol di belakang akal-pikiran. Saring sblm sharing. Baca, kaji, simak mendalam baru gerakkan jempol. Jgn jd petinju kelas ringan,tanpa latihan,naik ring di kelas berat","Sapêi jam yo,nak brandaku kluwêa masuk “tukang mok”kesimpilan ku ang baco.pelajaran bê go: nêpek bêi tangên nak bêlêk akêa pekeran.snaring sêati sharing.Baco,knajai,snimok lêlêm kilêak bapu gêmrok bêi tangên,Jibêak jijai pêtinyau klas ringan.coa latihan.kêmnek ring kls berat"
indolem-test-422,"sebenarnya saya bisa kasih sangat baik kalau kebersihan kamar dijaga, tks","Sêbnêanê uku nam mêlêi dê paling baik amên kebersihan bilik jnago, mokasiak  "
emot-train-1656,"Jika hari ini hatimu tercabik2 dg perbuatan oranglain, maka bisa jadi... itu cara Allah meninggikanmu setelah dirimu melepas semua sombong dan akui khilafmu. Tak perlu memaafkan mrk, tp maafkan dulu diri sendiri","Amên uyo atêinu ajua kerno plep tun luyên, mako nam bae... do o ca o ALLAH makêt ko pas suko ko mpas omong ngen makau khilafnu. coa perlu memaafkan tun dau o, tapi maafkan awoknu kilêak"
emot-train-1594,[USERNAME] Jadi pemimpin gubernur harus pikir mateng2 menciptakan pekerjaan Kembangkan tong sampah buatan indonesia anti bocor dan lain2 untuk di beli kebutuhan dalem negeri bukan beli impor tong sampah,[USERNAME] jijai pemimpin Gubernur harus peker mêmêsok mênêa pekerjoan mênêa tong sampah buatan Indonesia coa bocor ngen dê lêluyên utuk têmukua kebutuhan lêm nêgrai iso têmukua impor tong sampah
indolem-train-3160,hanya AC nya agak kurang dingin,Cuma ac nê agok ku ang sêngok
emot-test-254,Timang timang anakku sayang..... Buah hatiku sepajang jalan... Siang malan ku selalu berdoa Semoga kelak kau bahagia selalu #HariAnakNasional [URL],Timang-timang anokku sayang.....buak atêiku spanjang dalên...kêbilai kêlmên uku slalu du’o smugo sudo yo ko slalu snang #BilaiiAnokNasional [URL] 
indolem-test-479,"MENGECEWAKAN, SAYA CUMA BERTAHAN 2 JAM DI HOTEL INI. - kran kamar mandi karatan - handuk bau - kamar berdebu - AC Bocor sampai seisi kamar basah, bocornya sangat parah - ada DEPOSIT nya 100rb. - hotelnya sama dengan Kos Kos an. - Wifi sangat lemah, jadi sa","KÊCIWO NYÊN,UKU CUMA BÊTA ÊN DUAI JAM NAK HOTEL YO,-kran kamar mêndai ka êt-anduk kêmon-bilik dau debu-AC bocor sapêi kutê isai bilik cêak,bocornê bi parah nyên-ade deposit sotos ribau-hotelnê srai ngen kos kosan.-wifi agok lêmah, ijai sa"
indolem-train-2335,wifi kurang kencang,Wifi ku ang gacang
emot-test-291,"Ada rasa damai saat ku melihat matamu,Ada rasa nyaman saat kau berada disampingku Kau mewarnai hari2ku,membuatku kembali ceria Kini semua sirna,kau tinggalkn luka,Kau pergi membawa separuh jiwaku,Pantaskah kau tuk ku tangisi ? EeeAaa #EfekKebanyaknBacaNovel","Ade asai damoi pas uku kêmliak matai nu,ade asai nyaman pas ko ade nak dêpêak ku ko misai bilai2ku,mênêa uku belek snang uyo kutê nyêp,ko têmingêa duko,ko lalau mbin pa o jiwoku,pantaskah uku mindoi ko ? EeeAaa #EfekDauigêBacoNovel "
emot-train-492,"Kagak sih, kan tiap kali ku ada tugas atau ujian yangbeb selalu ada... Soalny kalo ga ada siapa yg bisa ditanya2.. dia mah kayak wikipedia berjalan, semua-mua tau.. aku mah apa atuh","Coa ba ,tip uku ade tugas jano ujian meteku slalu ade...Soalnê amê si coa ngen api nam btanyê..si o awêi wikipedia panêu ,kutê nê si namên..uku jano ba"
indolem-train-3184,kamar mandinya bau tidak wangi anduk sama sendalnya pun datangnya telat tapi pelayanana baik,Kamar mêndainê kêmon usuk anduk ngen slopnê têkonê bi tlat tapi pelayanan baik
emot-train-1573,"Tbh, saya sebenarnya ngga ada niatan buat bikin 'short thread about child marriage' tapi berhubung hal ini sudah menjadi hal yang 'lumrah' bagi sebagian masyarakat tertentu, hal ini tidak akan pernah ada habisnya untuk dibahas. Sekian.","Sabar, uku sbênêanê coa ade niat mênêa 'short thread about child’ tapi berhubung masalah yo bi jijai hal dê ‘biaso’ bagi pa o masyarakat tertentu, masalah yo coa gi pêrnêak ade abisnê utuk nêbahas. Sekian."
indolem-test-604,kamar cukup luas.. kamar mandi kotor,Bilik cukup lapang..kamar mêndai ngêi
indolem-test-115,"Download aplikasi untuk download vidio 9X lebih cepat Dan gratis, cocok untuk semua hp http://bit.ly/1rzX0cK","Download aplikasi utuk download vidio smilan kilai (9X )lebiak gacang ngen gratis, cocok utuk kutê hp http://bit.ly/1rzX0cK"
emot-test-412,"Namanya juga perasaan, gabisa dibohongin, karena biasanya yang bikin jatuh cinta dan yang bikin nyaman itu orangnya beda, cewe sama cowo misalnya :) Selamat sore, jangan lupa minum :) Minum yakult tiap hari [URL]","Gennê kulo prasaan,coa nam mike,kerno biasonê dê mênêa cito ngen dê mênêa nyaman o tunnê luyên,slawên ngen smanêi misalnê : ) slamat sore,mêak coa tingêt muk biyoa : ) menem yakult tip bilai [URL]"
emot-train-2807,"Sesibuk apapun, jika kamu memang penting untuknya ia akan memberimu kabar, walau tengah malam pun iya akan menyampaikan kalimat yg sedikit membuatmu lega","Kêsibuk jano bae,amên ko memang peting utuk nê si bakêa mêlêi ko kabar,kunyau têngêak malêm si bakêa kmecek walau didik mênêa ko coa ijai pekeran"
indolem-train-3024,"Kelemahan game di HTML5 kadang kadang gak smooth kalo dimainin di handphone, tergantung seri hp-nya - Aditya Anwar","Kelemahan permainan nak HTML lêmo têtiko coa mulus amên main nê nak handphone, tergantung seri hp-nê- Aditya Anwar"
indolem-validation-347,"sdh 2x ini inap di airy tp ga prnh dpt bingkisan kotak biru dari airy (complimentery) pdhl baca review tmn2 sering pd dpt. waktu nanya dari pihak hotel katanya dr airy ga prnh krm lagi, ty ke customer service airy di jwb airy ga ada gitu2an, dan percakapan lgsg di hentikan oleh customer service ats nama koko","Bi duai kilai yo têmalêm nak Airy tapi coa pêrnêak dapê bingkisan kutak biru kuni Airy (nujai) padahal  têmnai kêkuwat cet dapêt.waktau têmnai ngen tun hotel nadêaknê kuni Airy cigai pernêak mbo igai,têmnai ngen customer service Airy jnawabnê coa si dê barêak o, langsung customer service tmutup miling gennê Koko"
indolem-train-1836,"harganya sih murah,  tempatnya tenang,  teduh, ada kolam renang dan ac. namun bedcover dan sprei terasa belum di cuci,  kamar mandi alirannya tdk lancar krn sistem aliran lbh tinggi, lantainya berdebu dan botol minum bekas penginap sebelumnya di kamar harusnya dibuang. semoga lbh ditingkatkan lagi ya..","Go nê mudêak ba,pnan nê tenang,sêngok.ade kulam renang ngen ac.tapi bedcover ngen sprai asai ati tênpap.kamar mêndai biyoanê coa lacêa kerno sistim aliran agok lêkat,kêa nê dau dêbu kaco menem kês dê têmalêm ayok yo nak bilik harus nê nu ang.smugo lêbiak tênikêt igai au.."
emot-train-2441,[USERNAME] [USERNAME] sebenarnya yg Melanggar Bawaslu itu Lawan Politik nya apa beliau ??? ah sudah lah makin terjun aja tuh image beliau d masyarakat,[USERNAME] [USERNAME] Sêbênêa nê dê mlangêa o lawên politiknê jano si nê ??? ah sudo ba tambêak us bae gen nê nak masyarakat 
emot-train-2957,Gatau sejak kapan tiap dengerin kucing ngeong sama anjing melolong malem2 selalu ngebayangin ada 'sesuatu' di luar -_- dan bikin gaberani bangun,Coa tau kuni têngen jak têmi uk suaro kucing ngen kuyuk mlulung kêlmên cet tbayang ade ‘jano’ nak luwêa -_- mênêa coa binai klongon
indolem-train-1081,#Berita: PDIP Ogah Andalkan Figur Jokowi di Pilkada 2015 http://bit.ly/1AZKXvB,#Brito: PDIP coa lok Andalkan Figur Jokowi di Pilkada 2015 http://bit.ly/1AZKXvB
indolem-test-142,Tips Sehat Makan Fast Food Dengan Cara Sehat #JktHealth http://ow.ly/JIofc,Tips Sehat muk Fast food ngen ca o sehat #JktHealth http://ow.ly/JIofc 
indolem-train-2784,murahhh.... cmn kirang bersih aja.. lantai msih blm keramik,Mudêak....Cuma ku ang bersih bae..kêa ati kênramik
emot-train-1960,"Ikan lele, gabus, selar, teri basah adalah sumber protein yang baik utk anak. Digoreng, masak kecap, bumbu mangut, dst.... enak! #cegahstunting #beriGIZIcukup #sayanganak","Kan limbêk,kan wên,kan selar,trai cêak adeba sumber protein dê baik utuk titik.Gnureng,kênsok kicap,rêpêak mangut,dau igai luyênnê.....padek#cegahstunting #nêlêiGIZIcukup #sayanganok "
emot-train-3191,"Untuk pengalaman, kemarin hari jiwa dan raga sedang tak seirama, rungsing. Pada awalnya curhat dengan kawan dan akhirnya saya berkontlemplasi sendiri. Hasilnya: Ternyata Allah itu baik banget ya, ngasih kepercayaan kpd sy mengatasi persoalan hidup yang sebegitu kompleksnya...","Utuk pengalaman.lébéak bilai jiwo ngen rago coa stotoa,coa tau asai.Muloné curhat ngen kuwat akhirné uku peker dewek.Asea né : Ternyato Allah o baik nyén gi, mléi kepercaoan ngen uku manéu masalah idup dé dau masalahné..."
emot-train-1266,Lost 3kg in a month gara2 kerjaan yang cukup bikin stres. Padahal dari zaman kuda susah banget nurunin sekilo doang. Daku tersenyum perih [URL],"Tu un Telau kilo dê bulen gêgara kerjo dê mênêa  stres.padahal kuni zaman kudo payêak nyên lok têmu un dêkilo bae,Uku mcimet [URL]"
emot-train-2718,Mudah2an saat divonis bersalah lagi gak ada yg nangis atau tiduran di jalanan sambil marah sampai menjelang larut malam ya!,Mudah2an pas nvonis salêak igai cigai ade dê ngindoi atau tidua nak dalêi samo mêmêngiak sapêi tngêak malêm au!
indolem-train-994,"Ya iyalah a rafi spa jg yg gk suka sma abang, @bangbily dah ccok bgt wat d jadiin calon adik ipar, colek @RaffiAhmadLagi","Auba a Rafi api kulo dê as ngen abang, @bangbily bi cocok nyên jênijai calon lêak ipêa, gêntea @RaffiAhmadigai"
emot-train-3005,"Orang kek gitu emang harus dikasih pelajaran. Kalo bukan kita kita yang kritis, siapa lagi? Mereka mereka yang beraninya di belakang itu? HAHA",Tun model o memang harus nêlêi plajaran.amên coa itê-itê dê gmagoi api igai? Têbo o dê binai nê nak blakang o? 	HAHA
indolem-train-1400,"Tunjuk Badrodin, Bamsoet Duga ada Deal Jokowi dengan PDIP: Kalau PDIP adem ayem saja, menjelaskan bahwa de... http://bit.ly/1AX8VaJ  #fb","Tmunjuk Badrodin,Bamsoet dmugo ade spakat Jokowi ngen PDIP: Amên PDIP rim bae,têm ang bahwa de... http://bit.ly/1AX8VaJ #fb "
indolem-train-580,"Selamat Cutkak dapat voucher makan GRATIS dari @one4chocolatte #5thiloveaceh ^_^ """"@arinaanira: Lava cake","Slamat Cutkak dapêt voucher mukmêi GRATIS kuni @one4chocolatte #5thiloveaceh ^_^ """"@arinaanira: Lava cake"
indolem-train-2710,kamar mandinya kurang bersih,Kamar mêndai ku ang bersih
indolem-test-421,"Ternyata PDIP tak adem ayem..... padahal sebelumnya mengatakan : Itu hak presiden, kami akan menghargai apapun... http://fb.me/2NQHjOiRR","Ternyato PDIP gidong coa baik-baik bae.....padahal ayok yo madêak: do o hok Presiden, keme mêgo jano bae do o... http://fb.me/2NQHjOiRR"
indolem-train-1510,"Mau pergi ya tapi masih sayang. Bertahan, tapi disakitin mulu. Kadang cinta selucu itu yaa. Serba salah :')","Lok lalau tapi gi sayang.Bêtaên,tapi mgisatêi bae.Têtiko cito kêlucu yo gi.sêrbo salêak :') "
emot-train-395,"Wajar gak kalo cowok nangis gara-gara nahan kangen? Soal nya gak bisa sama sekali untuk ketemu hehe. Lebay gak sih? engga dong, artinya itu sayang. nahan kangen sampe nangis jarang sih gue ketemu yang kaya gitu wkwk [URL]","Wajar coa amên smanêi ngindoi gegara têma ên indau? Sebabnê coa nyên nam utuk têmau hehe. Bêlbiak igê coa?coa ba, tainê do o sayang. Têma ên indau sapêi ngindoi ja ang ba uku tê mau dê awêi o wkwk [URL]"
indolem-train-94,terimakasih trans 7 nayangin #KonserDariHati selama 2 minggu berturut turut? ? Betapa Aku Cinta Padamu by Afgan ? https://path.com/p/nVHBx,Mokasiak Trans 7 bi tmayang#KonserKuniAtêi slamo duai mingau teret? ? Betapa Aku Cinta Padamu kuni Afgan ? https://path.com/p/nVHBx
emot-train-2514,Pernah suatu ketika tetangga depan rmh gw ga sengaja brpapasan pas gw mau keluar rumah. Suddenly dia ngedip mata ke gw. Diiiiiiiiiih....jijik bgt yaaa Allaaaaah...,Pêrnêak pas têtanggo muko umêakku coa sêngajo têmau pas uku lok kêluwêa.têtibo si kêmdip matai ngen uku.woii....asai lok mutêak ya ALLAH
emot-validation-184,"wartawan di bunuh guru di bunuh aktivis di bunuh, sesorang di bunuh, belasan orang di bunuh, puluhan orang di bunuh, ratusan orang di bunuh, ribuan orang di bunuh, puluan ribu orang di bunuh, ratusan ribu orang di bunuh, jutaan orang di bunuh.","Wartawan nunuak,gu au nunuak aktivis nunuak,tun nunuak,blasan tun nunuak,puluak tun nunuak,botos tun nunuak,bribau tun nunuak,puluak ribau tun nunuak,botos ribau tun nunuak,jutaan tun nunuak."
emot-train-2163,"Rokok itu candu, bukan berarti tidak bisa berhenti, karna nyatanya saya juga bisa berhenti dengan kesadaran penuh. Tapi sulit. Akan lebih mudah mencegah si calon perokok daripada menasehati si keras kepala yang terlanjur memuja dan menghamba pada asap rokok.","Rokok o candau,coa beratai coa nam bêdan,kerno nyatonê uku kulo nam bêdan ngen kêsadaran pênuak.memang payêak,dê lêbiak mudêak têma ên dê ati brokok kuni mêlêi nasehat ngen dê têlo ulau dê bi têlanjua memuja ngen menghamba asêp rokok."
emot-train-110,"Dulu ada orang yang membawa segudang kata ajaib dan itu bisa menenangkan saya, bahkan merubah mindset saya waktu itu. mungkin saya sekarang membutuhkan orang seperti itu. orang yang membawa berpikul-pikuk cerita dan tak sabar ingin diceritakan.","Bêl o ade tun dê min dêgudang kato ajaib do o nam têmnang uku,bahkan nam mubêak pemekeran ku waktau o.mungkin uyo uku perlu tun awêi o.tun dê min kêkêdau cêrito trus coa sadar lok cêmrito."
emot-train-1834,terkadang perduli dan memberi motivasi yang berlebihan itu bikin sakit hati. sekira nya ga nerimain mah oke. terserah. kalau udah kecewa bakalan bodo amat. serius. atur sendiri,Têtiko dulai ngen mlêi motivasi agok bêlbiak mgis atêi.amên coa têmimo ijai ba.tersêrêak.amên bi kêciwo nunyau .nyên.natur dewek
indolem-train-3191,"Sangat berisik dari tamu sebelah, aku request double tp dapat twin. Tv sangat kecil dgn jarak yg jauh untuk menonton. Masih ragu apakah ini hotel atau sebuah kost kostan ya..","Ribut nyên kuni tamu dêpêak yo, uku mêsên double tapi dapet duai pnan tidua. tv titik nyên ngen jarak uak utuk noton. gi ragau dio hotel jano kos kosan gi.."
emot-train-3466,"Ketika hatimu terlalu berharap kepada seseorang,maka Allah timpakan keatas kamu pedihnya pengharapan,Supaya kamu mengetahui bahwa Allah sangat mencemburui hati yang berharap selain Dia.Maka Allah menghalangimu dari perkara tersebut agar kamu kembali berharap pada-Nya",Ketiko atêinu maêp igê ngen tun.mako Allah mêlêi ngen ko gisnê pengharapan.Supayo ko namên bahwo Allah kêmbiak nyebuau atêi dê berharap sluyên Si.Mako Allah coamisin ngen pêkaro o supayo ko belek berharap ngen-Si
indolem-train-2920,"Setelah membuka mata, Sisi malah berubah jadi serigala! Dan langsung melesat pergi #GantengGantengSerigala","Pas mukok matai,sisi bubêak jijai srigala!trus lalau nyêp#GantengGantengSerigala "
indolem-validation-206,"Bagus, murah, sesuai harga, snack gratis, kamar mandi agak kotor sama gaada gantungan bajunya.","Baés, muéak, sesuai go, kékucép gratis, kamar méndai agok ngéi coa si pnan gmatung bajau né."
indolem-train-2999,Kabar Kader PDIP Dukung Interpelasi Dinilai Rugikan Partai - http://SINDOnews.com  http://ift.tt/1AZgb5T,Kabar Kader PDIP Dêmukung Interpelasi Dinilai Mrugai Partai - http://SINDOnews.com http://ift.tt/1AZgb5T
emot-train-3374,Selamat berkerja p. Ganjar [USERNAME] jadikan Jateng lebih nggayeng-yeng kapan nih bisa gowes bareng lagi?? Bisa dirayakan nih dng gowes bersama. Selamat!!! Selamat. Selamat,Selamat bêkêrjo p.Ganjar [USERNAME] jênijai Jateng lebiak penuak sêsok tengen dio nam gowes sêpok igai?? Nam nêrayo die ngen gowes besamo. Selamat!!! Selamat. Selamat
indolem-train-300,jika kamu yang temaniku seumur hidupku ? Bukan Cinta Biasa by Afgan ? https://path.com/p/3hvimQ,Amên ko dé kmuat uku somor idup? Bukan Cinta Biasa kuni Afgan ? https://path.com/p/3hvimQ 
emot-train-2826,LAGI TEGANG NONTON JURNALRISA TAU TAU ADA BUNYI GRASAK GRUSUK DARI JENDELA BIKIN PARNO AJA!!!,GIDONG SRIUS NOTON JURNALRISA TêTIBO ADE SaêI GRASAK GRUSUK KUNI KêMDAN JMIJAI PEKERAN PARNO BAE!!!
emot-train-2865,"[USERNAME] Pengen banget icip icip dikit soal pasar modal. Tapi masih belum berani, efek ilmunya blm banyak kali ya. Takut malah jatohnya jadi ""donasi"" bukan ""investasi"" hahaha","[USERNAME] siniak nyên kêmcêp didik masalah pasar modal.Tapi gi ati binai, kerno lêmaunê ati dau gi. sabên smudonê jijai “donasi”coa si”investasi”hahaha"
indolem-test-711,"ada kendala saat check in, sehingga harus menunggu. kamar tidak standard airy, tidak ada welcome snack jg di kamar. tapi kamar lumayan nyaman untuk backpacker / transit.","Ade masalah pas masuk, sapêi harus menunggau. Bilik coa standard airy, coa ade kue slamat datang nak bilik. Tapi bilik bi nyaman utuk backpacker/stransit."
indolem-train-1206,kebersihan ditingkatkan,Kebersihan tênikêt.
indolem-test-191,"menurut saya hal yang paling menonjol di sini yaitu wifi yang super duper ngebut, lancar jaya. bed empuk sprei bersih. handuk wangi, tempat bersih, kecuali toilet sedikit kotor namun tidak jadi masalah. saluran telivisi masih sedikit. AC-nya tidak berasa. penilaian ptibadi saya 8,5/10","Menurutku hal dê paling pting nak yo adeba wifi dê kêmbiak gacang,lacêa nyên,kasua luyêk sepray bersih.anduk um,pnan bersih,kecuali toilet agok ngêi tapi coa ijai masalah.saluran televisi gi didik.AC nê coa ngêding.pnilaian pribadiku dêlapên koma lêmo per dêpuluak (8,5/19)"
emot-train-2925,selalu takut kalo mama tau gue abis belanja2 pdhl belanja juga pake tabungan sendiri cm kalo mama udh ngomel ntah knp jd nyesel sendiri udh belanja online trs,Awit sabên amên indok namên uku pêi sudo blanjo2 padahal blanjo o pakêi tabungan dewek Cuma amên indok bi mrepet têak gêntai kmasai nyesal dewek sudo blanjo online trus
emot-train-1239,"Kadang suka kasian sama tukang parkir, kebingungan gitu kalo markirin jet acu saking gedenya. Jadi sekarang prefer naik UFO aja deh. Lebih minimalis tempat parkirnya #KeluhanBorjuis","Têtiko galok slen ngen tukang parkir,kten bingung i o amên markir jet ku kêmbiak lai nê.jijai uyo padek kênek UFO bae ah.lêbiak titik pnan parkirnê #KeluhanBorjuis "
indolem-train-2811,lokasi strategis.. sarung bantal dan sprei bau.. handuk lusuh,Lokasi strategis..so ong batêa nge sprai kêmon..anduk ko os
emot-train-1143,"Tidurku makin tak tenang mak! Astagfiirullah, mungkinkah ini salah satu dari arwah kecoa-kecoa yg selama ini gue bunuh tapi lupa gue ucapkan bismillah/inalillah dalam proses pemusnahannya?","Tiduaku goyo coa tnang mak! Astaghfirullah,janokah dio pa o kuni arwah lepes-leps dé slamo yo uku munuak tapi coa ku tingét mbaco Bismillah/innalillahi lém proses pemusnahanné"
emot-train-2487,"Addeh, Mas dan Bpk sekalian, sekali lagi Via Vallen hanyalah KORBAN, yang mesti speak up agar supaya TIDAK TERULANG kembali. Sebagai bentuk spread awareness sekaligus hukuman buat siapapun yg ngeDM dia spy stop. Kamu klo dilecehkan kyk gitu diam aja? gimana pelaku mau berhenti [URL]","Asuak,abang ngen bapak kutê,dêbat igai Via Vallen adeba korban,dê mêstai mukok suaro supayo cigai mulang igai.sbagai betuk sembêa kesadaran ngen hukuman utuk api bae dê DM si supayo bdan.ko amên nêa awêi o diêm bae? Awêi ipê plaku lok bdan [URL]"
