id,text,label
indolem-train-1584,#10 taun di palua inbok ni hp isi ni sms nai au na gabe AiRmAtA. Au naeng lair sian mata na mangolu di pipi dohot di gombaran.,negative
indolem-train-987,lomo roha hu tu video @YouTube http://youtu.be/67cjoHv_iqE?a Raditya dika Vs Syahrini lutcu hian rugi ho molo dang Manonton @Mata Najwa,positive
indolem-train-3246,Amang tahe ka syahrini i kacamata manang balanga ka??? [pic] ? https://path.com/p/8gTy1,negative
indolem-train-1401,Syahrini mangaku hatcit pas ipio polisi: goar  biduan rap sosialita Syahrini tarsarat tu kasus Fe... http://bit.ly/1Lo54Fh ,negative
indolem-train-1491,"pade,petugas nai maido na hurang ramah",negative
indolem-train-518,Nion baju na dipake tingki HandShake td.. Bagak do kan ????,positive
indolem-train-605,#Golkar #ARB Lion Air mangklaim finansial maskapai stabil dope http://bit.ly/1vRPzMG,positive
indolem-train-389,Molo fans nungga somal garang Rittik tu Idolanya jala saonari tarbalik. Idolana na garang RITTIK tu fansna... Salut tu @RaffiiAhmadLagi,positive
indolem-train-62,"Mangadopi Pilkada Sarampak, PDIP Dang Be Mamanfaathon Jokowi Effect: PDIP nungga manekanhon tu ganup kaderny... http://bit.ly/1vSdAmF ",positive
indolem-train-2380,hurang parsiapan rap hurang ias,negative
indolem-train-2160,"Unang mangansi. Baoa na dijoha ho dohot dipakhon ho sahira ndang hallet, boi loja dhot maillit lao. Annon manolsoli.",negative
indolem-train-2461,"hal manyebalkon ima habis pulsa,hp lowbat,inda adong buse parcokam (???)",negative
indolem-test-601,televisi nai burammm,negative
indolem-validation-50,"#Narasa_nganga :D #hahahaha ? mandaiSomay+Ice Cream+dll di Lapangan Vatulemo, I Joloni Kantor Walikota Palu. http://fb.me/3hhQPHaXa ",positive
indolem-validation-272,"rekomendasi tu liburan keluara, hahuranganna dung piga hali marborngin aek maridi/shower dang boi mohop.....",negative
indolem-train-1530,"Dang denggan inganan nai, battal na pe bau, dang adong sipanganon, dang muse ramah di sambut",negative
indolem-train-842,I Borngin annong ho umlas ala obrolan santai rapak  @RaffiAhmadLagi & @mrsayudewi di @latenights_ttv pkl 22:30 WIB Pasti lomo roham!,positive
indolem-train-2967,"aek mate ngen manyogot sampe sore,petugas masuk tanpa manoktok pittu pajolo...",negative
indolem-train-236,"jono,ibu panotnoti akhir"""" on ho jotjot tarlambat sikola,marniat doho sikola sanga inda?| cie,ibu perhatian tu au,keta jadian ibu",positive
indolem-train-2840,Gantti hamu jolo sprei  i  na hoan MENS i,negative
indolem-train-1499,Haiasonna i padenggan,negative
indolem-train-2622,"1. ulang oban motor pendek harana parkir cuma adong di basement rap curam doma.2.inda porlu mikim, harana staff dison juo kolit mikim 3. Jom 8 manyogot kamar madung ditok-tok giot dipaias, annoying doma. 4. Fasilitas standar rap lokasi di dalan rame, Hati-hati buat na mangoban daganak.",negative
indolem-train-104,"halobian :pelayanan staffna ramah.kamar ias,AC ngali,tarsedia aek hangat,manganna soto,parkir bolak,sabola mini market,dilehen snack  hurangna: wifi inda unlimited,12 j maido sanilai RP 5000 (berupa voucher),lift ACna inda taraso rap agak bau(rakku harana jarang digunahon)",positive
indolem-train-956,"molo hamu boi mangan 3 hali sadari salaleng ni 3 minggu padodot, ho adong di ginjang ni 15 persen sian halak naum mora di peortibi on.",positive
indolem-train-2342,"parjolo ro au adong  lampu-lampu di pdoman,ac na matua gabe guttur. pangurupi  ni parkarejo on denggan.",negative
indolem-test-516,Maleannnnnnnnn mohopann lungunannnnnnnn (dohot Ayah jala Imam di Warung Tenda Fatmawati (Kantor Pos)) ? http://path.com/p/3yGavC,negative
indolem-test-297,"Suka rap cukup nyaman selama 2 borngin di guesthouse on.. Service mamuaskon, giot aha-aha pasti disiapkon,aek hangat ok.. Pas doma dapot bagian jolo na adong balkon mungilna. na porlu dipature sinyal wifi sajo, hurang lancar.. Tai kawasan otten pakai kartu 3 sinyal4G na ok doma. Tq @iry",positive
indolem-train-1175,"RT @TeamsFollow_ID PDIP Dibereng Asing molo Manjalo Badrodin Kapolri: INILAHCOM, Jakarta - Anggo... http://j.mp/1Lmust6  ? ? ? #TFB",negative
indolem-validation-262,au cinta tai tarkekang...umak ayak tolong au hapuskon cinta???? ? seperti itu? ngen syahrini ? https://path.com/p/26ma9U,negative
indolem-train-1166,kamar na bagak ..alai WIFI roa ..jala dang adong be inganan ni sampah ..dohot na manjaga pe hurang parduli .. dohot palayanan na tu tamu hurang denggan jala jais,negative
indolem-train-3323,#banner10jutacom Ndang Talup Kader PDIP Suduthon Jokowi sola Caoln http://Kapolri-JPNN.com http://bit.ly/1877Bpf,negative
indolem-train-2478,"#Golkar #ARB Penerbangan """"delay"""" sadari, panumpang Lion Air pinda pesawat http://bit.ly/18aqpUr",negative
indolem-validation-78,dang adong jolma na sempurna alai holong na mambaen kesempurnaan ini gabe? ?  Untukmu Aku Bertahan sian Afgan ? https://path.com/p/2F1Ird,positive
indolem-train-319,"ala hotel syariah adong fasilitas alat shalat, sarapan cukup godang macamna, hotel ias menak, alai channel tv swasta dang pala lengkap, molo faislitas airy roms lengkap stadarisasi. mauliate airy",positive
indolem-train-3623,panganon na inda adong,negative
indolem-test-386,rap cara marpolitik songon na dilakuhon sannari PDIP sattak inda mungkin dipilih rakyat (buse) #pilkadaSerentak #opini,negative
indolem-train-2024,"kamarna soppit ,tembokan bahat noda,kamar maridi nai juo menek rap hurang ias.andukna muap matcom.porroa marlange tai kolamnai juo pas dursun.",negative
indolem-validation-88,"4. Masing-masing partai i memiliki figur dominan bak pemegang saham. Di PDIP adong Megawati, di Demokrat adong SBY, dan di Partai Hanura adong Wiranto",positive
indolem-train-452,hanya butuh sakitar Rp 18.000 per ari giot manerapkon pola mangan sehat dibanding konsumsi panganon olahan.,positive
indolem-train-2888,"Traveling and teaching (TnT) 4 hami di MI Nurul Jihad poken lalu, rap kondisi sikola na mamprihatinkon @Pete2Merah",negative
indolem-train-2722,Paiashon porlu do ditingkathon tong,negative
indolem-train-2444,wifi magotap gotap rap inda stabil,negative
indolem-train-2605,AC na hurang ngali,negative
indolem-test-854,"Parjolo & parpudi booking via airy, i paboa sian resepsionis molo adong overbooking via airy alai dang adong konfirmasi tu au, gabe ikkon mambayar au biaya tabbaan lao upgrade kamar alai dang olo au, akhirna dapot kamar i lante 3 (dang pakke lift), remote ac & tv i buat o/pihak hotel, sogotna dang check out arus toppu i pamate",negative
indolem-test-70,"#News Hadapi Pilkada Serentak, PDIP inda be Manfaatkon Jokowi Effect http://www.tribunnews.com/nasional/2015/02/21/hadapi-pilkada-serentak-pdip-tidak-lagi-manfaatkan-jokowi-effect ?",positive
indolem-train-2218,"Songon na jormat saonari, godang na sega jala dang di pature... ale sudek na denggan do... aek las  ittor haluar... ale molo borngin aek las na dang haluar.",negative
indolem-test-649,"Molo PDIP Adem Ayem, Artina Adong Deal di Balik Penunjukan Badrodin Gabe Kapolri"""" http://goo.gl/fb/jG9VdP ",negative
indolem-validation-277,"masa jabatan 5 taon,gogo mamette na? PDIP inda jokowi olo ? @partaisosmed leng adong na porcaya statetment on? olo/inda ? ?",negative
indolem-train-2052,Syahrini ampun ? apalagi ma on goar na? kacamata sanga tarbalik ? katcamata baca hitam ? ??,negative
indolem-train-394,Demokrat manilai haputuson ni presiden mangalean hapastion: Sekretaris Fraksi Partai Demokrat di DPR RI Mangajari Mukrianto m... http://bit.ly/17Z0dMC,positive
indolem-train-3233,songik hian podoman na,negative
indolem-train-1761,"Lobi sian sapartolu parsikkola, lao tu sikkola ala paksaan sian natoras na. #Psikologi",negative
indolem-train-2273,"Hurang pas  podoman i, panas jala dang ias.",negative
indolem-validation-231,#SABUTULNA dakdanak nuaeng on dang boi mangolu molo soadong HP,negative
indolem-train-344,"Molo malam minggu didok tabo molo nga rap dohot hallet. Atik boha pas, acara ni tipi konser afgan ? (at SAMBAS) ? http://path.com/p/bNFxn",positive
indolem-train-1540,Aek wc sendat. Aek saotik anduk ndang standar hotel.,negative
indolem-train-2877,"lampu hurang torang,lante kamar juo songon .napedo dipel.semoga jadi lobi pade buse.tarimo kasih",negative
indolem-validation-398,Unang songoni ah tom @Cent_tommy: mangan sadari holan sahali ala di block andela ndang lakku mangan ... ra sogot ndang lakku mangolu ? ,negative
indolem-train-2222,hurang ramah,negative
indolem-train-2677,hal paling sulit abad on: ngot modom inda langsung manjalaki hp.,negative
indolem-train-1446,Karejo on mambahen lungun boasa ikhon i @republikaonline: Demokrat mangido Proyek MP3EL asa boi di padalan http://path.com.id/r/nk0thc,negative
indolem-train-3271,"Anna Ryan manarita 'Nocturnal Sleep-Related Eating Disorder', na mambaen boi mangan tikki modom alai dang i sadari.",negative
indolem-train-2329,"Haholongan:1. Anduk na bau 2. Odol na bekas holan hubukka , nungga di pakai 3. wipi dang sahat tu podoman 4. Alamat na dang hian ma pas. ikhon bagak ma 1 no 20 dang indah no 20. mauliate",negative
indolem-train-428,"Ya Allah, paias ma au sian hasalahon hu, songon baju na bottar di paias sian naso kotor.",positive
indolem-train-1179,kamar na muap hian,negative
indolem-train-1291,"Sipre na husom, tu 1 podoman pangke 2 sipre na disambung. Salimut na maleleng bahat maribahi kloset na rotap wastafel na tarsumbat. Bahat iposna. Podoman na bahat hutu na ganup manogot sampe potang guntur sian lantai na di ginjangna",negative
indolem-test-477,Bambang Soesatyo Kritik Surat Presiden tu DPR Soal Pengajuan - Detikcom http://bit.ly/1F7fhBE #Golkar,negative
indolem-test-127,Di Pengkalan Haji Umar dohot Jeti kampung Boyan dohot parsikkola lao naik perahu tambang. Haringkothon Parhorasan,positive
indolem-train-2191,"Harana halak na tulus mancintai inda momo paluahon,inda momo kehe,inda momo merelahon :) ?",negative
indolem-train-2584,"olo,anduk kuskus,cuma dua dua ari do malehen minum. 2 sajo,biasana 2 tu 1 borngin",negative
indolem-train-2679,Aek ndang mardalan sama sahali. TV ndang adong. Hapena on ndang hotel. alai ko kosan songoni na dibahen airy rooms. aek ndang mardalan sama sahali. wifi ndang adong. panghobasion hurang buruk hian ma. ndang ni jujuan,negative
indolem-train-2360,"Goarna pe holong i sikkola.. Tiap ari mamereng, tiap ari pajuppang, naeng mangalupajhon gabe maol.",negative
indolem-validation-261,Macat. milas! Salah sun on pake motor ??? Pusing ulu barbie ??? (rap Sovi di Chatime) ? https://path.com/p/1nCKQs,negative
indolem-train-3057,"Panghobasion biasa, ndang adong pernak pernik airy tikki parjolo masuk tu biluk",negative
indolem-train-49,"Selamat Nunga Mangoli R&N ?? ? Kamulah Takdirku sian Raffi Ahmad & Nagita Slavina (dohot Dian, Maghfirah, & 3 lainna) ? https://path.com/p/igM8z ",positive
indolem-test-100,"Bege @afgansyah_reza marende  sambing boi mambahen lungun,boha muse molo si afgan  marumpasa? bereng ma, dang tahan au https://www.youtube.com/wacth?v=GCnpXHCeofs&list=UUtD-NBe5xZyBrJPHIg88NQq ?",positive
indolem-train-1654,boa do kamar mandina aek na mamirsaki mambahen marsak. sipanganon na pe botul botul auhjjj.. bah daina pe ANCIM dohot HIANNE. solame ma Ahu dohot parhala ngolu hu tung mansai kecewa jala sae ma sahali on sajo maradi tusan.,negative
indolem-train-549,"Syahrini Suka Mangan Pisang Epe: """"Makassar i bagas kadua ku, dison manganna utanda? http://goo.gl/fb/Rhynnc ",positive
indolem-train-1002,opat Motor Honda on Borong Penghargaan http://bitly.com/1GAKA9o,positive
indolem-validation-114,"tudia sahaja ku kehe,ALLAH S.W.T kan pupu diroha...harana au ima hambana... #johanarrif",positive
indolem-test-349,"Paribur hu, jala resepsionisna jais tu na matua nang tu na poso. Wifi pe maol haiton. Alai saluhutna, fasilitas bilutna lumayan ma.",negative
indolem-train-281,"Panucci motor on godang hian ma...  molo mulak manuhor tano sidung i ni bukka ma panucci motor muse , #siarianmaranganangan",positive
indolem-validation-298,Ac na dang ngali,negative
indolem-test-552,"toilet na rotap, parkiran na gok na markos bulanan, panjagana dang ramah. cukkup ma parsahalian sajo.",negative
indolem-train-1803,bangunan leleng rap muap apek.. tempat maol dijalaki,negative
indolem-train-2951,"Ndang tabo hian, ala Ac na sega, ndang ngali dung i olo mate sandiri dibagas piga hali, dung i aek na durus ndang ransar olo sompol. Haiason oke dope, holan seang ndang adong inganan rapan.",negative
indolem-train-1994,"hurang palayanan,inda nyaman",negative
indolem-train-1141,"lobih momo dope manghina Tuhan.menurut ku tokkinnai khawatir inda bisa mangan/inda dapot jodoh,ho madung manghina Tuhan",negative
indolem-train-2058,"dang adong aek las, holan ro dang adong anduk, dang adongg tissu ni wc, dang adng muse di lehon parlengkapan ni airy room on. ikhon ni pangido jolo, baru di taruhon.",negative
indolem-train-1811,"@kompascom: Demokrat Protes uluan KPK anjuran Ssian dang i pillit Jokowi http://kom.ps/AFploc """" salah anjuran, tumagon na dianjurhon bu ani ??",negative
indolem-train-457,RT @VIVA_log: Solusi Tingo Punten Sikkola Gelleng Roa http://dlvr.it/8kQvGs,positive
indolem-train-2638,kamar apek rap kaiasan na hurang diperhation.,negative
indolem-test-776,"tung mansai sompit jala kamar mandina rotap, bahat ipos",negative
indolem-train-2067,kebersihan na porlu ditingkathon muse...unang holan kamarna dipaias alai luarna peingkon dibereng atong..,negative
indolem-test-121,anggota komisi I Dewan perwakilan Rakyat RI meutya Hafid mandukung langkah kementrian luar negeri manarik dut...http://bit.ly/18d63kc,positive
indolem-train-3508,"denggan, ale wipi na mate",negative
indolem-train-1252,Sipprei kamar na rotap songon baru dipangke jala dang diganti. Wifi na pe dang dapot tu bilut na hu ingani ,negative
indolem-train-3286,"ip di cet dingdin g ni podoman, muap hian dope cet nai molo tong disi iba,  dang adong aek las hape di aplikasina adong  do ",negative
indolem-train-1560,"Warna mobil na um aman ima bontar, asing ni mobil marwarna birong puna risiko 12% um timbo tarjadi mara. [MUARC]",negative
indolem-train-1606,1. Jojo pamanathu ho marende sahali on Anggi. #grandfinal #IndonesianIdolJunior ? Bukan Cinta Biasa by Afagan? https://path.com/p/24Lygi,negative
indolem-train-1381,"pesan 2 kamar holan mandapot solop 2 pasang, kamar na bau",negative
indolem-test-354,"Tipi ni kabel i dang bagak saluran na, godang hurang ni bilut podoman i, hurang ias muse bilut podoman i",negative
indolem-train-3075,"TV na oke alai gombarna godang spmutna, showerna ndang denggan normal alai holan aek ngali na kaluar. haiasan standartna sajo. perabotan furniture songonna matua ndang diradoti",negative
indolem-train-2918,"Panghobasion tikki check-in mansai ndang lambok, indahan gorengna mosok, tolor dadar na boasa laslas songini ate... ndang adong solop, siperei dohot sarung bantal dorun",negative
indolem-validation-325,"barisan atcit roha?""""ratusan kader PDIP Glanyar margabung tu perindo-okezone http://goo.gl/fb/C5zAHd #glanyar #bali.",negative
indolem-test-616,toiletna bau,negative
indolem-train-1313,pade baru pupu porroa ro....cuma dipature wifi rap aek milasna tu kamar tertentu,negative
indolem-train-753,"  Mungkin uma dang boi mangihutton tudia hita lao, alai tangiang na mandongani hita tudia hita lao.",positive
indolem-train-3525,VIDEO: Legislator PDIP DPR RI Tegur Pemprov Sulsel: On ma kritikan Legislator PDIP DPR RI? http://goo.gl/fb/hAI5hR,negative
indolem-train-2274,Adong istilah tarsendiri bagi rasa mabiar giot kehe tu sikola ima 'Didaskaleinophobia'.,negative
indolem-train-2491,"Udan misi server mate, pragat lembur dope ?? (di kantor Telkom Akses Tabanan) ? https://path.com/p/aby9H",negative
indolem-train-1127,"Kamarna muap sigaret, podoman na sompit hian ungkuran na 1/2 meter. pangaladen ni tamuna reteng",negative
indolem-train-1907,pesanan kamar mulana ndang sarupa songon detail foto jala wifi ndang adong sama sahali nang i di lobby manang di biluk,negative
indolem-train-1033,"Pangaladen ni parhotel denggan do, podoman dohot podoman na ias. Shower aek las na marfungsi.",positive
indolem-train-3033,"Jadwal Padat Gabe Dang Tuk Istirahat, Syahrini: Au Gabe Parompuan Udara: Sosok Syahrini boi didok gabe... http://bit.ly/1vQMAEc ",negative
indolem-train-567,Molo ulaon kantor bah di karejohon di kantor do.Molo di karejohon di jabu ikkon dapot hepeng lembur  do attong. Okesi[,positive
indolem-train-2391,Na marhallet nga siap-siap lao malam mingu. Na jomblo? Lagi siap-siap lao yasinan jala martangian sai dorasma udan :)),negative
indolem-train-957,Ai ho do na hu paima? ? Kamu Yang Ku Tunggu (with Afgan) by Rossa (with thoriqF.) ?https://path.com/p/3oqePB,positive
indolem-train-2791,"suntukna,anggi anggi sikola buse ajak giot mambaen study group addmath,bosannaa :')",negative
indolem-validation-68,kamari ias tai toilet bahat cacingna,positive
indolem-train-3156,"istirahatma politik,adong hal na lain na porlu ditangihon,songon erang suara halak-halak na inda mampu mangan.",negative
indolem-train-899,ala ni sari na @bangbily ke aa @raffiahmadlagi  di ulaon do marbadai romantis hian ma wkwkw @realsyahnazs,positive
indolem-train-325,5 Ha uttungon ni Dang Mangallang indahan http://bitly.com/1anbCGV,positive
indolem-validation-376,ac  na las,negative
indolem-train-2814,"Baen video klip, Syahrini mamake konsep absurd http://bit.ly/1GdDU0O #beritaterkini",negative
indolem-train-2849,kamar sattak dursun kamar maridi dursun marabu bahat doma barudope 10 menit dikamar langsung pindah hotel,negative
indolem-train-2845,"Molo ho mamangke abit na bontar manang mamboan mobil warna bontar, ra um balgaan laho dapot te ni pidong di dalan.",negative
indolem-train-2735,#BahasaNyamuk ima bahasa ngasal sakenanya lao mangisi lirik parsatokkinan na gabe guide mambaen ende hatop. <- I sikkola musik dang i ajari dabah,negative
indolem-train-3094,remot tipi hurang marfungsi na denggan,negative
indolem-train-1612,"shower na mate, hotela na pe kotor",negative
indolem-validation-94,Lao ma haluar. Di pasonang do ho di portibi on. Bukka simalolong. Bereng di lambung mu.Godang  hasonangan di luar an??,positive
indolem-train-2730,kakurangan ngen hotel airy taman mulia: kamar maridi dursun rap beberapa pittu  kamar maridi inda bisa dikutci alias sego,negative
indolem-train-2651,.@Bellaudya829 mangaku hea bolos sikkola tikki gelleng dohot tiki SD imana sempat dang mamboto alamat ni jabu. @SarahSechan_NET,negative
indolem-train-1928,"1. biluk 209, muap alana bornok sian toilet plafonna marjamur dohot lubang. 2. galas laho minum di lante 1 kolot jala ndang sae 3. sae ma sahali marborngin disan. aha ma lapatanna airy ndang boi standard",negative
indolem-train-1018,Olo ho ?? ? Kamulah Takdirky sian Raffi Ahmad & Nagita Slavina ? https://path.com/p/1AfVC9,positive
indolem-train-1893,Kantor Lion Air diserbu panumpang na manuntut refund. Saputar ni Indonesia potang jam 16:30,negative
indolem-test-139,Molo elergi kacang boi do hurang i molo sian na gelleng nungga di pangan .http://ngi.cc/n4N3,positive
indolem-test-925,"molo sude berengon nga lumayan denggan, holan air panas na so boi i pakke",negative
indolem-train-3092,"Tas Hermes Rp 1,5 Miliar Ipakke Belanja Sayur oleh Syahrini:Hamuncullanna manggaori akka jolma... http://cur.lv/j80x9  #hiburan",negative
indolem-train-1512,addukna torus muap...,negative
indolem-test-81,"Molo  nga merdep gatti ma buju mi bang, asa puas modom na",positive
indolem-train-541,Ho na hu paima kan? ? Kamu Yang Kutunggu (dohot Afgan) sian Rossa (dohot Ryan) ? https://path.com/p/22AYUW,positive
indolem-train-3337,pas kebetulan tingki manginap pas acara wisudaan napigapiga universitas gabe full torus  jala na di sayang hon laho managan di manogot pegawai na dang dope ro jadi molo na sogot hian gabe dang mangan,negative
indolem-train-250,Karayawan na mambahen tanoman di ruang kantor mangalami hanaikan kreativitas sabalga 45% dohot produktivitas sabalga 38%. [NatGeo],positive
indolem-train-1517,"tingki parjolo tung denggan hian, nueng nungga marhurang mungkin porlu panjagaon asa gabe lobi ias, salimut dohot anduk jotjot muap sigaret, jala aek las na paridian na hea sahali dang adong, alai nang pe songoni nuaeng hurang denggan ahu tong mamitlit marborngin dison alana nahumaliangna lambok dohot mura dijumpai. ",negative
indolem-train-2672,kamar bau jala aek toilet geleng. roa hian,negative
indolem-train-2007,Ndlongoop idongani bang afgan naeng out alai dedek-dedek gemesna mambuan akka gandengan :/ ? Tanpa Bahasa sian Afgan ? https://path.com/p/44YEUu,negative
indolem-train-858,Godang dongan mu ?Ale galemot manguru sikkola?   atur ma attong waktu mu lao mardongan dohot  prestasi mu asa  imbang,positive
indolem-train-1965,moa do susah2 maminjamkon pesawat giot kampanye PDIP rap Jokowi anggo pas adong masalah songonon inda dilindungi rap dibantu negara :p,negative
indolem-train-3480,Ale aek ni paridian a bit smelly,negative
indolem-train-3161,"ruangan dursun,aek minum 2 galas maido,inda adong kopi/teh ,anduk hanya tarsedia 1,parlengkapan maridi inda tersedia,inda tarsedia mangan manyogot,hotelna hanya berupa ruko na disekat taraongon kamar kost...",negative
indolem-train-3540,"Alani pasoalan ni  Feriyani Lim, Syahrini Ingkon manunda Syuting Video Klip na: http://goo.gl/AuRwgT",negative
indolem-train-2879,"Budget sohot sae majlis sude rm 15++ ndang sae i. Ndang dope abit pengantin, pelaminan, dekorasi, meja kursi, make up muse",negative
indolem-train-173,nappuna wendy's ro buse pasiap SMA-nia di umur 61 taon harana inda ra anak-anak muda dimasa depan magotap sikola.,positive
indolem-test-42,"pelayanan ramah,harga tarjangkau rap kamar ias.namun napedo adong wifi na",positive
indolem-train-2886,recommended nian... dohot arga dohot fasilitas na. alau salimut na dang diganti. uapna dang fresh songon na sidung dipangke. alana ahu marborngin tingki  Hr Minggu. alana  Sabtu kamarna gok,negative
indolem-train-1917,"siperei rap sarung battal inda digotti,aek bau,kamar inda adong jandela",negative
indolem-validation-63,"@S_AngelJKT48: nakkin au manjabat tangan pake baju on...hihihii,au jodroa pake baju on !! lawak doma??...",positive
indolem-train-1294,HANCUR NAI PARTAI DEMOKRAT TANPA @SBYudhoyono'''' has been chirpified by @TM2000back http://bit.ly/1eFNWhF,negative
indolem-train-961,Na um denggan PDIP i mangolopi jala mangonjar Presiden Jokowi sukses. Holan molo jokowi sukses PDIP boi manompang sukses 2019 @fadjroel,positive
indolem-test-105,"Kamarna ias alai adong saotik sorbuk, dang adong jandela. Handle switch keran bathtub tu shower nga sega, gabe ikkon i tahan molo naeng pakke shower. Adduk, peralatan maridi & sanitary lengkap. Ilean cemilan & aek siinumon. Wifi na oke. Tu arga nasaon lumayan :)",positive
indolem-train-215,Apple watch diklaim mampu manggottion kutci motor mu http://bitly.com/1ayfDZb,positive
indolem-train-2902,"kadang,halai na kehe kadang harana na loja tu giot martahan :')",negative
indolem-test-797,"bilik cukup luas rap lokasi strategis donok tu kampus,mall,tempat mangan tai kamar maridi dursun ",negative
indolem-train-3367,Carito na mangerian Pamboan Kareta tarsarat motor 30 Km http://bit.ly/1LXrbAM,negative
indolem-train-1802,"sipanganon lao sahur lupa di taruhon tu podoman hape nungga dituhor, songe hian hotel na ale podoman na denggan ma.",negative
indolem-train-1472,"inganan na denggan jonok sian bandara jala mura dapothon. pangaladen na hurang santun podoman songon na ias ake paridian songik, aek las adong do. anduk holan sada do. adong muse harirongga somal di jandela dohot di bilut paridian . sudek na 3/5 ma dohot arga naso pala arga hian",negative
indolem-train-2265,"Di Banda, 2 jabu & 28 ekkor lombu maup, 30 hektar eme dohot 2 hektar jagung tarengge, pagar sikkola dohot kantor desa sega..",negative
indolem-test-795,nunga 2 jam kamar dang siap dope. adong sada staff parompuan na remeng hian mambaen sogo roha.,negative
indolem-train-1939,sattak kecewa rap kamar baru pelayanan staff nai!,negative
indolem-test-680,"Check in nga tonga borgin resepsionist na lagi modom sambil huddul,dungi masuk tu kamar naeng paiason daging dang adong adduk disukkun tu bag.resepsionist mamette hira-hira 15 menit lobi dung sae i alusna nga adong i kamar, molo adong i kamar marhua polahu dokkon , sakitar jom 2 borgin toppu mate arus... manarita",negative
indolem-test-560,"#openfollow Manudu Badrodin, Bamsoet Duga adong Deal Jokowi dohot PDIP: Molo PDIP dame, me... http://bit.ly/1vR9cEw  #cliquers",negative
indolem-test-676,"Sipanganon, boi di vasiasihon muse tu lompa lompaan na. alana pa sederhana hu, jala dang pas tu argana ahu manggarar tu panginapan disan. Mauliate.",negative
indolem-train-1532,pikiran ku mandokkon:lupahon ia.roha ku mandokkon:ulang patola ia kehe. :'),negative
indolem-train-1769,"resepsionis inda ramah,inda adong mikimna.,anduk inda dilehen,,dijanjihon giot dipataru,,tai sampe check out ,,idia andukna?? water heater mate,,lante marabu....hadeeuuhh... ",negative
indolem-test-719,"Tv hurang chanellna, sarapan pe minim",negative
indolem-train-602,Marende jo*holong. .ki dang songon holong na somal ayeyeyeye.. ?? gutnite -*- ? Bukan Cinta Biasa sian afgan?https://path.com/p/2OgLGy,positive
indolem-train-3303,ok holan ac na dang ngali,negative
indolem-test-701,inda sasuai rap kamar pesanan.....ac inda ngali....,negative
indolem-test-997,"kamar nyaman,staffna maido na gaor ditoru,",negative
indolem-test-525,cuti sikola pe madung habis.bagas inda abis abis buse.,negative
indolem-train-2370,"Molo PDIP sip sajo, artina adong na setuju di balik ni hananaek ni Badrodin gabe Kapolri'''''  http://ift.tt/1FFrIIH",negative
indolem-train-1852,hurang dalam hal kaiasan kamar maridi,negative
indolem-test-605,"parkarejo-parkarejona hurang mangattusi hospitality, dang lambok, nang security manang housekeepingna dang lambok, m",negative
indolem-train-3631,Pejabat PDIP di Kota Tarakan di jumpai pas Marsabung Manuk- Indopos http://goo.gl/fb/47izLG  #siukuron,negative
indolem-train-1624,Dang pas hurasa hotel on ala wipi na torus adong masalah na  staaf pe di jou ale dang boi paturehon masalah on. jala di jolo podoman adong talepon na torus mangolu mangganggu modom.,negative
indolem-train-627,"RT @BeasiswaS1: http://beasiswaindo.com/5239 Beasiswa Pul, SPP rap BPP Pokok STMT Trisakti, ra? :) ~0226",positive
indolem-train-762,Ias burju muse ale WIPI na sipta dang boi,positive
indolem-train-904,salamat ulang tahun kak-k!!?  nuaeng umur ta masarupa kan poso dope(?)whahaha?  angkian++ marhasil singkola mu dohot karirmu. Holong roha hu tu ho??? @S_SiscaJKT48,positive
indolem-train-1448,"MANSAI NDANG MAMUASHON!!! Biluk gok rongit, manjalo ubat rongit semprot sajo ndang adong.. rasana i, ro lu mumbang jala um mura laho ias roha. ya paling daong, nungga marusaha gabe na terbaik.",negative
indolem-train-84,widih ka @rezeky_fjsi kerwn hian.. apa lagi molo dohot motor na rara on..akkian cool...kak @citraciki pe bagak do....,positive
indolem-train-560,"Lomo ni rohaku hian !! ????? tu ho au rap by Afgan ? https://path.co,/p/1AftdM",positive
indolem-train-2806,"on ma goar na holong  ni sahalak, dang habaranion mandok nai ??  Holong ni sahalak sian syahrini & Maruli ? http:// path.com/p/4rBRBx",negative
indolem-test-40,"Yay, nga tikkina mangan siang AdongDiskoners! Eta maradi jo dungi beraktivitas muse",positive
indolem-test-615,Lam asing pemirsaa ?@ qronoz: Kantor Pemenang Lelang UPS Rp 5 M/ Sikkola on Gudang Sipanganan ni Pinahan do Hape http://tinyurl.com/q2p2hht,negative
indolem-train-1732,"dang adong gobar, aek siinumon pe dang adong. aek panas dang adong, breakfast dang adong (hape di aplikasi adong). balging hian alani DANG ADONG GOBAR di luat na ngali songon i. paargahu molo tu songon luat na boi didok dorun.",negative
indolem-train-3555,"olodah #mantan @yunartowijaya: Ouwwww... """"@kompascom: Demokrat Protes Pimpinan KPK Usulan SBY inda Dipilih Jokowi http://kom.ps/AFploc",negative
indolem-train-2812,"Kamar denggan, sude sesuai dohot na di janjihon airy rooms, alai tu pelayanan hotel dohot haiason ikkon di tinggakat hon muse. sarapan holan adong mie dohot tolor orak arik, hurang hian.",negative
indolem-test-753,"oppung-oppung'Terbangkon' Jeep, manimpa 3 Motor Mewah http://bit.ly/1A5lpGq via @VIVAnews",negative
indolem-test-812,yah sabotulna ndang manghirim songon na boha. alana tahe dos do tu arga. alai na mambahen jut roha di biluk paridian dorun hian. anduk bokas jolma na marborngin jala angir dope,negative
