id,ind_text,tgt_text
indolem-train-380,suka banget sama kamarnya bersih banget air Snack lengkap tapi sayang tv tidak satelit tapi gpp all good,resep pisan ka kamarna beresih cai dahareun lengkep tapi nyaah tv teu satelit tapi teu nanaon kabeh alus
indolem-validation-186,"17.27 : Terjadi perampasan mobil avanza di Taman Yasmin Bogor namun berhasil digagalkan, 1 orang pelaku berhasil di ringkus. | (P. Gustaf)","17.27 : Penyitaan mobil Avanza lumangsung di Taman Yasmin Bogor tapi digagalkeun, 1 jalma ditéwak. | (P. Gustaf)"
indolem-train-2813,Nangis senangis nangisnya org lg sedih grgr nntn my idiot brother.... ? Untukmu Aku Bertahan by Afgan ? https://path.com/p/2B9v5T,Ceurik saceurik-ceurikna jelema nu keur sedih kusabab nonton my idiot brother.... ?  Untukmu Aku Bertahan ku Afgan ? https://path.com/p/2B9v5T
indolem-train-3268,lantai ruangan kamar licin....dan yg  perlu di tambahkan adalah sandal di dlm kamar. utk yg lain sdh baik dan bagus,bata ruangan kamar leueur... jeung anu perlu ditambahkeun nyaeta sendal di jero kamar. jang anu sejenna geus alus.
indolem-train-2890,Kadang dibutuhkan keanehan utk sebuah kompromi      @zimponi: inilah: PDIP Dinilai Aneh bila Terima Badrodin Kapolri http://bit.ly/1Lp6W0d,Sakapeung diperlukeun kaanehan pikeun hiji kompromi    @zimponi: ieu: PDIP Dianggep Aneh Lamun Narima Badrodin Kapolri http://bit.ly/1Lp6W0d
indolem-train-2368,"wifi di lantai 3, sedang dlm perbaikan.mohon secepatnya bisa selesai.harapan kami, ketika kembali menginap wifi sdah bisa digunakan.terimakasih","wifi di lantai 3, keur diomean.punten saenggalna bisa beres.harepan urang, pas balik deui mondok wifi geus bisa digunakeun.hatur nuhun"
indolem-train-1702,"Tolong kebersihan diperhatikan, bukan hanya kebersihan yang tampak di awal tapi menyeluruh terkait seperti nyamuk dan kecoak. Thanks.","Punten kaberesihan diperhatoskeun, lain ngan kaberesihan nu nampak di mimiti tapii sakabehanana patali siga reungit jeung cucunguk. Nuhun."
indolem-train-3229,"ac kurang dingin,lantai kamar seperti tdk pernah di bersihkan alias kotortapi over all pelayanan dan penjaga y ramah dan sopan mohon d tingkatkan lagi kualitas kamarnya ","ac kurang tiis, teheul kamar siga teu pernah diberesihan alias kotor tapi kasaluruhan palayananna jeung penjaga na someah jeung sopan punten di tingkatkeun deui kualitas kamarna"
indolem-train-2525,Kebersihan kamar diperhatikan,Kaberesihan kamar diperhatoskeun
emot-train-3095,"Bahagiaku bersamamu, ditiap detik ku ku selalu mengingatmu, entah kenapa dibayanganku selalu ada muncul wajah indahmu sayang, ku merindukanmu sayang  love you hadad sayang malam hadad sayang","Bagja urang jeung maneh, satiap detik urang sok inget maneh, teuing kunaon dibayangan urang sok aya bengeut endah maneh sayang, urang sono ka maneh sayang cinta maneh hadad sayang peuting hadad sayang"
emot-train-1093,Anjir. Ini anak macam apa? Eike aja ngidam ayam WOW tinggal gofood ga nitip2 kesiapapun.. 19 tahun mah ngerti keles teknologi kek gmn.. ini antara dimanjain ga ketulungan atau ga cari perhatian ortu tapi caranya bocah bgt,Anjir. Ieu anak jiga naon? Eikeu oge ngidam hayam WOW tinggal gofood teu nitip-nitip ka sasaha oge.. 19 taun mah ngerti keles teknologi kos kumaha.. ieu antara dimanjakeun teu katulungan atawa teu neang perhatian ortu tapi carana jiga budak leutik pisan
emot-train-700,"gue sayang sama mereka karena mereka nerima gue apa adanya, jelek baiknya gue. dan mereka tuh no drama. anti banget malah. di saat oramg lain berantem sm temen mereka masing2, kita sama sekali ga ada masalah. dan percaya atau engga we never fight.","simkuring nyaah ka aranjeunna sabab aranjeunna narima simkuring saaya-aya, goreng alusna simkuring. jeung aranjeunna teh eweuh drama, anti pisan justru. pas batur mah gelut jeung babaturan aranjeunna, urang mah henteu pisan euweuh masalah. dan percanten atawa henteu arurang can kantor gelut."
indolem-train-1977,"tambahkan keset untuk kamar mandi, dan juga ACnya kurang dingin.","tambahkeun kekesed jang kamar mandi, jeung oge ACna kurang tiis."
emot-train-2815,"Ketika permintaanmu bukan lagi sekedar meminta boneka baru, papa tahu ia tidak bisa memberikan apa yang kamu inginkan. Kata-kata yang keluar dari mulut papa adalah ""tidak... tidak bisa!"" Padahal dalam batin papa ia sangat ingin mengatakan ""iya sayang nanti papa belikan untukmu""","Pas pamentaan maneh lain deui saukur menta boneka anyar, bapak apal manehna teu bisa mere naon anu dipikahayang ku maneh. Omongan-omongan anu kaluar tina baham bapak nyaeta ""heunteu... heunteu bisa!"" Padahal dina jero batin bapak manehna kacida hayang ngomong ""enya kadeudeuh ngkin ku bapak dipangmeserkeun"""
emot-train-649,"Ketemu orang yang duduk sampingan di pesawat waktu balik mks di tempat check in.. Kalau dia beruntung duduk lagi sampingan, berarti diami... Yg duduk di kursi pesawat. Apakah?","Panggih jelema nu diuk pagigir-gigir di pesawat pas balik mks di tempat check in.. Lamun manehna untung diuk deui barengan, artina cicingkeun... Nu dieuk di korsi pesawat. Apakah?"
emot-test-289,[SENSITIVE-NO] no saya yg ke 4 signal 4g full sudah dari kemarin malam problem lokasi di jalan raya legian no 88 sudah di ganti isp lain nya dan restart hp juga ga bisa buka apa apa tolong di bantu [USERNAME],[SENSITIVE-NO] no simkuring nu ka 4 sinyal 4g pinuh geus ti kamari peuting masalah lokasi di jalan gede legian no 88 ges diganti isp sejenna jeung uihan deui hp oge teu bisa buka nanaon punten bantuan [USERNAME]
emot-train-284,"Oiya ketinggalan, sosis telur. Jauh2 ke pasar wadai, nyampe sana eh sdh habis. Besoknya balik lagi. Sama pengen bakso isi super pedas juga kehabisan, yg ini belum kesampaian","Oh leres katinggaleun, sosis endog. Jauh-jauh ka pasar wadai, dugi ka ditu eh parantos seep. Isukna balik deui. Abdi hoyong bakso anu super lada oge teu kabagean, anu ieu can kasampean"
emot-validation-139,oh yang sabar ya:) video anime2 saya ran :'( banyak sangat yang ke apus :'( :'( :'(,oh nu sabar nya:) vidio anime-anime urang ran :'( loba pisan nu ka hapus :'( :'( :'(
emot-train-1792,"Di malam itu Kau dan aku Kita berbaring di atas rumput merenung langit yang sama Menikmati dalam keadaan tenang ditemani bunyian alam Indah Aneh, begitu saja tanpa percakapn kita sedar kita tenggelam dalam cinta Menikmati","Di peuting eta Maneh jeung urang Arurang ngagoler di luhureun jukut ngalamun langit nu sarua Nganikmatan di kaayaan tenang dibaturan sora alam Endah Aneh, kitu hungkul eweuh paguneman arurang sadar arurang telem di cinta Nganikmatan"
emot-train-945,"TGB PILIHAN UMMAT Ummat Islam dari pelbagai penjuru negeri: Aceh, Padang, Riau, Lampung, Palembang, Kaltim, Sulsel, Papua, DKI, Jabar, Jateng, Jogja, Jatim, Bali, NTB, NTB semua menyatakan dukungannya kpd TGB. Karena mereka merindukan pemimoin yg amanah","TGB PILIHAN UMMAT Ummat Islam ti tiap penjuru negeri: Aceh, Padang, Riau, Lampung, Palembang Kaltim, Sulsel, Papua, DKI, Jabar, Jateng, Jogja, Jatim, Bali, NTB, NTB kabeh nyatakeun dukunganna ka TGB. Lantaran maranehna sono pamingpin nu amanah"
emot-train-2690,Selamat Ultah utk Boss saya [USERNAME]. Wartawan hebat yang sangat membanggakan dan saya kagumi. Wish you all the best Pak Ketua!!!,Wilujeng tepang taun kangge Bos simkuring [USERNAME]. Wartawan jago nu ngabanggakeun pisan jeung simkuring kamuji. Minghareup pangalusna pikeun anjeun Pak Pupuhu!!!
emot-test-134,"pasti mereka terdidik. punya budaya malu, TAPI KALAU PERKARA KELAHI DI KANDANG LAWAN ATAU DI KANDANG MACAN, itu sudah naluri, udah dari NENEK MOYANG N","pasti maranehna dididik. boga budaya era, TAPI LAMUN URUSAN NGALAWAN DI KANDANG LAWAN ATAWA DI KANDANG MAUNG, eta naluri, geus ti NINI MOYANG N"
emot-train-836,"[USERNAME] mlm pak td di sekitaran flyover tanjung barat arah ragunan ad segerombolan anak muda sepertinya mau SOTR pak, mohon di tindak pak terimakasih","[USERNAME] wengi pak tadi di sekitaran jembatan layang Tanjung Barat arah Ragunan aya ngabring anak muda sigana rek SOTR pak, punten di tindak pak hatur nuhun"
indolem-train-3119,rumah di jadikan penginapan.udah gitu pas mau masuk pagar ny gak ada yg buka.kecewa besar di buat airy ini,imah dijadikeun tempat mondok.geus kitu pas rek asup pager na euweuh nu muka.kuciwa pisan ku Airy ieu
emot-train-2364,[AskMF] jadi aku ini punya ganglion ditangan deket banget urat nadi:( awalnya aku kira tulang kegeser eh pas cari tau digugel itu tumor ganglion. Aku jadi takut. Ada yg pernah kek gini ga? Mau tanya dong:(,[AskFM] jadi urang ieu boga ganglion di leungeun deket pisan urat nadi :( mimitina urang kira tulang kageser eh pas neangan di gugel eta tumor ganglion. Urang jadi sieun. Aya nu pernah kieu teu? Arek nanya atuh :(
emot-train-3433,"{mu} kalian mandang org yg jerawatan gimana sih? aku abis bbrp kali tes univ selalu berakhir gk ngobrol sm siapa siapa, soalnya aku takut mereka ga nyaman sama jerawatku. aku mau punya tmn tp pikiranku selalu begini. tlg sarannya ya","{mu} aranjeun ninggali jalma nu jarawatan kumaha sih? simkuring geus sababaraha kali tes univ salawasna tungtungna teu ngobrol jeung sasaha, soalna simkuring sieun aranjeunna teu sreg kanujeung jarawat simkuring. simkuring hayang boga babaturan tapi pipikiran simkuring salawasna kieu. tulung saranna nya "
indolem-train-799,Hotelnya strategis. Kmr bersih. Tapi hotel perlu di renovasi krn dinding kmr kotor sekali. Tembok2 catnya uda ngelupas spt tak terawat,Hotelna strategis. Kamar beresih. Ngan hotel kudu dibenerkeun sabab tembok kamar na kalotor pisan. Tembok-tembok cet na oge geus loba nu rarontok siga teu karawat
indolem-train-156,"itu kamarnya kotor minta ampun, banyak sarang laba-laba & kasurnya sudah lama tidak diganti sprey-nya & nyamuk banyak sekali, bikin gatel, untungnya cuma semalam hanya untuk transit doang, yang berkesan cuma AC dingin, saluran tv bagus, kamar mandi lumayan air panas & dekat bandara, malam sampai dini hari suara bising dari tamu sebelah.","Eta kamarna kotor menta ampun, loba sarang laba-laba & kasurna geus lila teu diganti sepre-na & reungit loba pisan, ngieun aratel, untungna ngan sapeuting pikeun transit hungkul, nu berkesan ngan AC tiis, saluran tv alus, kamar ibak lumayan cai panas & dekeut bandara, peuting nepi janari sora gandeng ti semah sabelah. "
indolem-test-210,Hari ini ada promo diskon 25% untuk makan di restoran Collage Hotel Pullman! http://ow.ly/JFlni,Dinten ayeuna aya diskon 25% jang tuang di restoran Collage Hotel Pullman! http://ow.ly/JFlni
emot-test-71,"karna kesiangan, lapar dan belum mandi. pagi ini ku memulai hari dengan menguji kemultitaskingan diri sendiri dengan memasak mie sekaligus mandi :) nyalain kompor, masukin telor + mie. lalu ku mandi~ beres mandi, mie pun beres.","kusabab kabeurangan, lapar jeung can ibak. isuk ieu abdi ngamimitian poe jeung nguji kamultitaskingan diri jeung masak mie sakaligus ibak :) nyalakeun kompor, ngasupkeun endog + mie. terus abdi ibak~ beres ibak, mie na ge asak."
emot-test-403,"[USERNAME] No no no jangan gitu dongss~ tiap org tu punya pesonanya masing2, mungkin kamu menganggap dirimu tydack cantik tp orang mengganggap kamu cantik dr sudut perspektif mereka & cantik tu ga mesti dari luar uwu","[USERNAME] Teu teu teu ulah kitu atuhh~ tiap jelema boga pesona sorangan, meureun anjeun nganggap anjeun teu geulis tapi batur mah nganggapna anjeun geulis tina sudut pandangna & geulis teh teu kudu ti luar hungkul uwu"
indolem-validation-56,Tempat nyaman & Receptionist ramah. Hanya saat tengah malam ada tamu telpon didepan receptionist dg pintu pembatas ruangan dibiarkan terbuka oleh petugas malam yg berperawakan kurus shg suara terdengar di kanar. Secara keseluruhan baik.,Tempat nyaman jeung resepsionis someah. Ngan pas tengah peuting aya tamu telepon di hareup resepsionis jeung panto pembatas ruangan diantepkeun ku patugas peuting anu perawakanna kuru jadina soarana kadenge ka kamar. Secara kabehanna alus.
indolem-test-786,"Handuk kotor, pelayanan tidak sopan, sama sekali tidak nyaman.","Anduk kotor, pangladenan teu sopan, teu sreg pisan. "
emot-train-2646,"[USERNAME] Karena manusia dengki dan buruk mau kayak loe rusak negara bangga jadi aktivis tapi bego bubarin Golkar, target kok sopir doang mana kendaraan politiknya masih merajalela","[USERNAME] Ku sabab manusa sirik jeung goreng jiga nu ngarusak nagara bangga jadi aktivis tapi bodo ngabubarkeun Golkar, nu jadi sasaran ngan supir nu masih marakbak kendaraan politik."
indolem-test-774,"kondisi kamar baik hanya saja kurang bersih, terlihat debu di lantai dan furniture terutama di kotak Snack, lalu semprotan toiletnya lepas. Kamarnya juga bau rokok, namun setelah melapor pada housekeeping langsung disemprot, sayangnya ternyata di kamar mandi bau rokoknya tetap tidak hilang. Kasurnya lumayan empuk. Menu sarapan alakadarnya.","kondisi kamar alus ngan we kirang beresih, katinggali keubul di teheul jeung parabotan utami di kotak Camilan, tuluy semprotan jamban leupas. Kamarna oge bau rokok, ngan saeunggeus ngalapor ka tukang beberesih langsung disemprot, lebarna apekeh di jamban bau rokokna angger teu leungit. Kasurna lumayan empuk. Menu sasarap alakadarna."
indolem-validation-127,Sempat merasa kurang nyaman. resepsionis sering banget ngetokin kamar.,"Kungsi ngarasa kirang sreg, resepsionis mineung pisan ngetrok kamar."
indolem-train-3323,#banner10jutacom Tak Semestinya Kader PDIP Sudutkan Jokowi soal Calon http://Kapolri-JPNN.com  http://bit.ly/1877Bpf,#banner10jutacom Teu Sakuduna Kader PDIP Nyudutkeun Jokowi soal Calon http://Kapolri-JPNN.com  http://bit.ly/1877Bpf
indolem-train-485,Golkar NTB Siap Terima Keputusan Mahkamah Partai http://republika.co.id/r/nkbjb8,Golkar NTB Siap Nampi Kaputusan Mahkamah Partai http://republika.co.id/r/nkbjb8
indolem-test-548,Ada beberapa yang harus ditingkatkan lagi seperti TV. Hanya bisa menonton beberapa channel bagus dan,Aya sababaraha anu kudu ditingkatkeun deui jiga tv. Ngan ukur bisa nonton sababaraha tayangan alus jeung
emot-train-2597,"[USERNAME] Nyampe kampus mau daftar ujian aika, ternyata ga bawa persyaratan sertif, daaan ga bisa daftar, oke lgsg ke bank buat bayaran, nyampe bank 14:46 pak satpam bilang maaf mba udah tutup, asdfgjkl.","[USERNAME] Nepi kampus rek daptar ujian aika, apekteh teu mawa persyaratan sertifikat, jeeeung teu tiasa daptar, oke langsung ka bank kangge mayar, nepi bank 14:46 pak satpam ngomong punten teh atos tutup, asdfghjkl"
emot-train-3072,"Tempat bersandar dan lebih banyak terdiam, terdiam dalam artian melupakan sementara semua hiruk piruk yang ada seperti pekerjaan dan kemacetan, dan tempat bertemu senyum iklas yang gak akan kamu dapetin di tempat mana pun. [URL]","Tempat bersandar jeung leuwih loba cicing, cicing dina artian ngapohokeun sementara kabeh hiruk pikuk anu aya jiga pagawean jeung kamacetan, jeung tempat papanggih nyengir ikhlas anu moal maneh meunang di tempat mana wae. [URL]"
indolem-train-3338,"karena mendapatkan kamar yang kotor , tidak bersih...tidak sesuai dengan yang dipoto...keran air bocor...pada saat b'fast dihari ke2 waiternya jutek dan tidak ramah sekalipun kita minta tolong untuk  order air panas buat termos susu, malahan ditolak order tsb","kusabab meunangkeun kamar anu kotor, teu bersih...teu sesuai jeung anu difoto..keran cai bocor..keur sarapan di poe kadua pelayanna judes jeung teu someah sakalipun urang menta tolong jang pesen cai panas jang termos susu, malah ditolak pesen eta"
emot-train-1848,"Males packing tiap mau pergi tuh plg males kalo suruh packing,pgnnya bs punya tongkat sihir trus lgsg masukin barang2ny k koper dgn rapi","Hoream beberengkes tiap arek mangkat teh paling hoream lamun disitah beberengkes, hayangna bisa boga tongkat sihir terus langsung asupkeun barang-barang kana koper jeung rapi"
indolem-train-3204,"http://kplg.co/Yf9H  Setelah Pakai Berlian 5 M, Kini Syahrini Dandan Nggak Nyambung","http://kplg.co/Yf9H Sanggeus Ngagunakeun Inten 5 M, Ayeuna Syahrini Dangdan Teu Nyambung"
emot-test-93,"Then, kalaupun gue jarang sama si x akhir-akhir ini, mungkin kita sedang memasuki dinamika pertemanan yg rumit, yey yg namanya manusia pasti ada slek-slekkan nya la ya. Ga mungkin akur terus, ga asik dong akur terus. Terus gue mesti jelasin k lu semua yg pada nanya, ga kan?","Teras, sanajan kuring jarang sareng x akhir-akhir ieu, meureun urang keur asup ka dinamika perbabaturanan nu pabeulit, yey nu ngarana manusa pasti aya slek-slekkana lah nya. Teu mungkin akur terus, teu rame atuh akur terus. Terus kuring kudu ngajelaskeun ka anjeung sadaya nu pada-pada naroskeun, henteu kan?"
indolem-train-2751,nyman bngt. tpi knpa wifi tdk dpat dgunakan,genaheun pisan. tapi naha wifi teu bisa dipake
emot-train-1499,"Pemantauan dan sosialisasi di wilayah KRB III dengan melaksanakan patroli rutin, tetap semangat dan tetap waspada #waspadamerapi [URL]","Pantauan jeung sosialisasi di wewengkon KRB III ku cara ngalaksanakeun patroli rutin, tetep sumanget jeung tetep waspada #waspadamerapi [URL]"
emot-train-1008,"Pjlnn kereta api Jkt Jogja dst jg byk yg lbh indah, spt mlht lukisan.. Sungai yg besar dn bersih, gunung2 dn sawah.. Alam Asia Tenggara mmg memiliki culture yg mirip.. [URL]","Masih seeur deui rute kareta api Jakarta jogja anu langkung endah, sapertos ningal lukisan.. Walungan ageung tur beresih, gunung sareng sawah.. Alam di Asia Tenggara emang gaduh budaya anu sami.. [URL]"
indolem-test-861,"Awalnya sempat terganggu dengan aroma di area kasur bau pesing, padahal saya baru check in, jadi di ","Mimitina sempet kaganggu ku bau di sakitaran kasur bau pesing, padahal abdi karek asup, jadi di"
emot-train-2828,"La saya memang tidak suka, tpi bukan paksaan. Saya lebih jijik lihat pendukungnya banteng sama owi, segala cara dilakukan dan muslim di bully wkwk [URL]","Urang meunang teu resep, tapi lain paksaan. Urang leuwih geleuh nempo nu ngadukungna banteng jeung owi. sagala dilakonan jeung muslim di bully wkwk [URL]"
indolem-train-1359,"Cukup syekali. Selimut masih bau, bikin gak nyaman tidur. Yah sesuai harga lah...","Cukup pisan. Salimut masih bau, nyieun teu ngeunah sare. Yah sesuai harga lah..."
emot-train-3414,"Sayang! Sepertinya ada yang salah nih, katanya bidadari tinggal di surga, tapi kenapa kamu bisa tinggal di hatiku sih.","Sayang! Sigana aya nu leupat yeuh, senah bidadari cicing di surga, tapi kunaon anjeun tiasa cicing di hate simkuring sih. "
emot-train-2257,"Terakhir dan mungkin bakal ada cerita unik lainnya. Kita provide pesan antar. Kita kasih special service yg deket sama kita gausah bayar ongkir. Giliran ongkir gratis, pesennya semena-mena. Bolak balik nganter around 3-4 kali padahal yg pesen orgnya jg di divisi yg sama. #mbuh","Terahir jeung meureunan bakal aya carita unik lainna. Urang nyadiakeun pesen anteur. Urang mere layanan husus nu deukeut jeung urang teu kudu mayang ongkir. Giliran ongkir haratis, mesenna sangeunahna. Bulak-balik nganteurkeun aya 3-4 kali mah padahal nu mesen jelemana ge ti divisi nu sarua. #teuingah"
indolem-train-19,"Ivan said """"Jadilah kisah ini abadi kamulah? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/2jlXXK ","Ivan ngomong """"Jadilah kisah ieu abadi anjeun lah? ? Kamulah Takdirku ku Raffi Ahmad & Nagita Slavina ? https://path.com/p/2jlXXK "
emot-train-1293,Orang yg pernah kalah dalam pertarungan POLITIK sulit untuk bisa disembuhkan Karena mereka tdk bs meraih impian dan sdh kehilangan banyak Harta.,Jelema nu pernah eleh dina pertarungan POLITIK hese pikeun bisa dicageurkeun Sabab maranehna teu bisa ngaraih impian jeung geus kaleungitan loba Harta. 
emot-train-1723,"Hari senin qerja lembur bagai quda. Hati hati gaes, bagi para pengendara motor cek dulu helm nya siapa tau ada serangga laba - laba atau pun kecoa","Poe senen gawe lembur siga kuda. Nu hade gaes, kanggo pangandara motor dipariksaan heula helmna sugan weh aya lancah atawa cucunguk"
emot-validation-395,"serial komedi taun 2013, cuma 1 season. ceritanya mba2 yg masih muda nikah sama duda 3 anak, kadang malah dua mantan istrinya juga ngumpul di rumah. receh bgt asli","serial komedi taun 2013, ngan 1 usum. caritana teteh-teteh nu ngora keneh kawin jeung duda budak 3, sakapeung malah dua mantan pamajikanna oge ngariung di imah, receh pisan asli"
indolem-train-653,Kangen malam mingguan minggu kemarin akakakakak~ ? Jodoh Pasti Bertemu by Afgan ? https://path.com/p/1ac38d,Sono malam mingguan minggu kamari akakakakak~ ? Jodoh Pasti Bertemu ku Afgan ? https://path.com/p/1ac38d
indolem-train-2718,keseluruhan baik hanya saja ac tidak dingin. air panas kurang terasa.,kasaluruhan alus ngan ac teu tiis. cai panasna kurang karasa. 
indolem-train-1018,Iya kamu ?? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/1AfVC9,Enya anjeun ?? ? Kamulah Takdirku ku Raffi Ahmad & Nagita Slavina ? https://path.com/p/1AfVC9
indolem-train-2461,"hal meyebalkan adalah habis pulsa, hp lowbat, ga ada colokan pula (???)","hal nu pikaseubeuleun nyaeta beak pulsa, HP batrena lemah, euweuh colokan deuih (???)"
indolem-train-651,"@OZRadioJakarta mau request lagu barunya @afgansyah_reza yg Knock Me Out! Congrats juga ya buat Afgan, konser perdananya sukseeees.","@OZRADIOJakarta hayang lagu anyarna  @afgansyah_reza nu Knock Me Out! Salamet oge nya jang Afgan, konser mimitina sukseeees. "
indolem-train-1301,"Hotelnya gelap, kamarnya kotor, bau seperti bau bangkai tikus dan ada KECOAKnya, sepraynya juga koto","Hotelna poek, kamarna kalotor, bau siga bau bangke beurit jeung aya CUCUNGUKna, seprena oge koto"
indolem-validation-11,"#Golkar #ARB Usulan pemerintah, biaya haji 2015 turun http://bit.ly/1LnTeLc ","#Golkar #ARB Usulan Pamarentah, biaya haji 2015 turun http://bit.ly/1LnTeLc"
emot-train-1342,[USERNAME] [USERNAME] [USERNAME] [USERNAME] trus emangnya klub lo gak numpang gitu sama pemprov hahaha udah punya stadion pribadi dari manajemen persebaya kah ? persija mampu sewa gbk knapa lo ribet hahaha jancoook jancook,[USERNAME] [USERNAME] [USERNAME] [USERNAME] tuluy emangna klub maneh teu numpak kitu ka pemprov hahaha geus boga stadion pribadi ti manajemen persebaya? persija mampuh nyewa gbk kunaon maneh ribet hahaha janco
indolem-train-853,hanya sj ac nya kurang dingin...g ad sendalnya.....semuanya nyaman kebersihan nyaman.....tapi knp di jakut hanya sedikit hotel airy nya...,ngan ac na kurang tiis... eweuh sendalna..... kabehna ngeunaheun kaberesihan ngeunaheun..... tapi kunaon di jakut ngan saeutik hotel airy nya... 
indolem-test-965,"Pada tahun 1962, sekolah di Tanganyika ditutup karena suatu kejadian yaitu epidemi tawa (ketawa menular) yang berlangsung selama 6 bulan.","Pas taun 1962, sakola di Tanganyika ditutup sabab hiji kajadian nyaeta wabah seuri (seuri tepa) nu ngalangsung salila 6 sasih."
indolem-train-1371,"Sarung bantal kotor pada saat pertama masuk, tapi dapat diganti. Dan bantal kuga terasa lembab.","Sarung bantal kotor pas mimiti asup, tapi bisa diganti. Jeung bantalna oge karasa beueus."
emot-train-2622,"Ngehe sekale, upload video dari jam 11 malem, jam 4 pagi baru terkirim. Ini pasti server nya tadi ketiduran, terus sekarang lagi bangun buat sahur -_-","Ngehe pisan, ngunggah video ti jam 11 peuting, jam 4 isuk-isuk karek kakirim. Ieu pasti server na tadi kasarean, tuluy ayeuna keur hudang jang sahur -_-"
emot-train-3260,pas mau tepar tiba ingat tugas b indo mtk ekonomi -_-,pas rek tepar ngadadak inget tugas b Indo MTK ekonomi -_-
indolem-train-217,"Syahrini Janji Akan Datang Jika Kembali Dipanggil Mabes Polri: Rani juga menjanjikan, jika jadwalnya tak padat,? http://dlvr.it/8g25Tz ","Syahrini Janji Bakal Datang Lamun Dipanggil Deui ku Mabes Polri: Rani oge jangji, mun jadwalna teu padet,? http://dlvr.it/8g25Tz"
emot-train-133,"Yah kalo mau ""ke jalan lebih baik"" apa gak bagusan di kasi aja alat musik itu ke kawan kawan yang berbeda ""servernya"", kalo gak mau temen temen yang sama ""servernya"" terjerumus ke hal yang kau maksud tidak baik itu. Jangan di hancurkan lah..","Yah lamun arek ""ka jalan anu leuwih alus"" naon teh alusan dibere wae alat musik eta ka babaturan anu beda ""serverna"", lamun heunteu daek babaturan anu sarua ""serverna"" kajarumus ka hal anu maneh maksud teu alus eta. Tong dihancurkeun lah.."
emot-train-713,"[USERNAME] [USERNAME] bisa juga dengan sepatah awalan di depan kalimat: ""makanya.........."" ""Kan udah gue bilang......."" ""Ngotot sih dikasih tau......"" ""Pala batu sih....."" Et cetera~","[USERNAME] [USERNAME] bisa oge jeung sapatah awalan di hareupeun kalimat: ""makana........."" ""Kan geus urang ngomong................"" ""Sirah batu sih................."" Er cetera~"
indolem-train-1968,"Kamar kotor, tidak ada tempat sampah, sabun di kakar mandi habis, shower tidak mengalir kencang","Kamar kotor, teu aya wadah runtah, sabun di kamar mandi seep, pancuean teu tarik ngocorna"
emot-train-1966,"Sekarang begitu liat temen-temen pada lulus malah nangis terharu. Seneng aja liat orang-orang bisa lewatin fase tersulit hidup lengkap pake rintangan dengan cara yang uniQ bgt. Maaf yah buat temen2 yg dulu pas sidang ditangisin trus bilangnya gue sedih Karena ditinggal klean :"""")","Ayeuna unggal ninggali babaturan pada lulus kalakah ceurik terharu. Bagja we ninggali jalma-jalma tiasa ngaliwatan fase panghesena hirup lengkep make halangan ku cara nu uniQ pisan. Punten nya kangge babaturan nu baheula pas sidang ditangisan tuluy ngomongna simkuring sedih Sabab ditinggalkeun aranjeun :"""")"
indolem-train-899,saking carenya @bangbily ke aa @raffiahmadlagi smpe rela berantem hee cocwit wkwk @realsyahnazs,saking pedulina @bangbily ka aa @raffiahmadlagi nepika daek gelut hee meni lucu wkwk @realsyahnazs
emot-test-234,"Kita ngga bisa mengatur otak orang, menjaga hati orang. Disaat ada yg berniat menghasut orang utk membenci kita, dan berhasil. Ya sudah. Terima aja kl yg terhasut ngga layak utk lbh lama jd teman","Urang teu bisa ngatur otak batur, ngajaga hate batur. Di saat aya nu niat ngahasut batur ameh ngewa ka urang, jeung berhasil. nya nggeus. Tarima weh lamun anu kahasut teu pantes jang leuwih lila jadi babaturan"
emot-train-2543,"Andai ID-MY takyah guna pasport, malam ni sy dh sampai MY lagi. Itulah hidup selalu dihadapkan dengan pilihan. Mau tak mau salah satu harus direlakan.","Lamun weh ID-MY teu ngagunakeun paspor, peuting ieu urang geus nepi MY deui. Itulah hirup sok dihadapkan ku pilihan. Hayang teu hayang salah sahiji kudu direlakeun."
indolem-train-2878,"ga da wifi d lantai 2,kamar mandi ga da gantungan handuk or baju,over all bagus,n recomended","eweuh wifi di lantai 2, kamar ibak eweuh gantungan anduk atawa baju, sakabehna alus jeung nyarankeun. "
emot-train-1511,#CalonPenghuniNeraka INI SERIUS Buat elu semua para player troll player toxic player noob terutama di game vainglory Elu gak gue maafin. Jancok Neraka bangsaaaaat,#CalonPanghuniNaraka IEU BENERAN Kanggo anjeun sarerea pamaen tukang wadul pamaen toxic pamaen butut komo di vainglory Maraneh teu abdi hampura. Jancok Naraka bangsaaaaat
indolem-validation-79,Ich liebe dich??? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina (with @YoghiPW) ? https://path.com/p/4v6oal,Abdi nyaah ka anjeun??? ? Kamulah Takdirku ku Raffi Ahmad & Nagita Slavina (sareng @YoghiPW) ? https://path.com/p/4v6oal
indolem-train-1700,"AC tdk bekerja dg baik,  sy bhkn upgrade ke suite room,  ruangan tetap tdk dingin. Membuat sy tdk bisa istirahat ","AC teu jalan alus, simkuring komo ningkatkeun kamar suite, ruangan angger teu tiis. Nyieun simkuring teu tiasa istirahat"
